Autoencoder_1,Autoencoder_2,overall-rank, score1, score2, score3, score4, score5, score6,Weight_kg,age,Height_cm,athlete_ID,nameURL,First_Name,Last_Name,Region,sex&division,Gender
1.46140365102029E-006,1,676,257,381,32,93,279,100,50,25,157.48,53637,/athletes/emily-taylor,Emily,Taylor,Southern California,F0,F
6.42160457412015E-006,1,680,293,402,29,96,262,89,57,24,170.18,4613,/athletes/valentine-calvin,Valentine,Calvin,Southwest,F0,F
1.0418197563907E-006,1,682,310,374,52,90,203,101,64,29,165.1,6985,/athletes/ashley-puschman,Ashley,Puschman,Latin America,F0,F
1.97886746600747E-007,1,685,263,357,46,92,252,93,59,23,165.1,44316,/athletes/alanna-trotter-debell,Alanna,Trotter,Northwest,F0,F
5.97278915087111E-010,1,686,342,300,62,90,281,87,82,30,182.88,31664,/athletes/ec-synkowski,Ec,Synkowski,Northeast,F0,F
2.1342889452353E-008,1,687,262,342,50,92,270,89,60,28,157.48,59431,/athletes/danielle-navarre,Danielle,Navarre,Southern California,F0,F
1.68071059123884E-008,1,689,307,414,64,98,300,6,61,25,165.1,29244,/athletes/alicia-staton,Alicia,Staton,Northwest,F0,F
1.4711226930334E-006,1,690,260,402,34,90,266,99,54,34,154.94,18227,/athletes/dally-vincelette,Dally,Vincelette,Canada East,F0,F
3.43665132252654E-008,1,694,259,355,46,88,285,110,50,35,152.4,7513,/athletes/carey-fortunate,Carey,Fortunate,Central East,F0,F
8.24826568525244E-009,1,696,306,343,40,90,281,82,66,34,167.64,8008,/athletes/laura-lopez,Laura,Lopez,Southeast,F0,F
9.83712100736624E-009,1,702,238,344,54,90,281,93,66,41,165.1,9564,/athletes/tracy-coughlin,Tracy,Coughlin,Northeast,F0,F
8.07932453506239E-008,1,703,248,379,53,85,280,100,64,29,172.72,9115,/athletes/andrea-kwiatkowski,Andrea,Kwiatkowski,Southeast,F0,F
1.51539389359546E-007,1,706,268,405,44,82,275,91,66,24,167.64,121625,/athletes/kristen-etherly,Kristen,Etherly,Central East,F0,F
4.06831604375449E-009,1,708,261,349,44,83,311,108,66,26,165.1,4032,/athletes/kari-williams-1,Kari,Williams,Northeast,F0,F
2.04453658373026E-008,1,708,270,356,46,90,245,91,63,36,154.94,64328,/athletes/joanna-sapir,Joanna,Sapir,Northern California,F0,F
2.05411748305734E-008,1,710,210,359,55,92,303,105,68,43,167.64,41958,/athletes/lynn-hunter,Lynn,Hunter,Northern California,F0,F
9.78078913967698E-009,1,711,265,341,44,90,274,90,71,38,177,26147,/athletes/alison-robertson,Alison,Robertson,Australia,F0,F
3.64619332097431E-007,1,712,304,398,35,90,243,88,60,20,167.64,119161,/athletes/jordan-brown,Jordan,Brown,North Central,F0,F
1.13366257538754E-008,1,713,303,358,46,90,243,86,68,31,160.02,2861,/athletes/tanya-mackenzie,Tanya,Mackenzie,Canada East,F0,F
2.84081075692973E-008,1,714,310,404,53,77,251,89,69,32,162.56,43726,/athletes/krista-kitson,Krista,Kitson,Canada West,F0,F
7.39722318800431E-009,1,715,293,351,42,90,262,85,70,28,167.64,48337,/athletes/kate-somssich,Kate,Somssich,Northeast,F0,F
1.27398226518275E-007,1,716,263,377,36,92,261,91,61,38,170.18,4461,/athletes/bonnie-weinberger,Bonnie,Weinberger,Southern California,F0,F
6.36640491529447E-009,1,718,270,352,25,90,335,104,59,38,168,8904,/athletes/denise-magnini,Denise,Magnini,Canada East,F0,F
2.35744837246505E-009,1,719,219,338,75,91,285,102,68,19,172.72,63222,/athletes/jessica-denney,Jessica,Denney,Southeast,F0,F
5.38093280885665E-009,1,720,256,360,44,90,297,84,59,28,165.1,217291,/athletes/jennifer-plageman,Jennifer,Plageman,Central East,F0,F
1.7489589807667E-007,1,721,255,408,49,90,252,82,60,29,163,159207,/athletes/erin-jacobson,Erin,Jacobson,Canada West,F0,F
0.000000164,1,724,270,396,20,90,301,106,57,34,165.1,2339,/athletes/janice-marie-ferguson,Janice,Marie,South Central,F0,F
0.000000004,1,725,259,340,38,93,286,97,55,28,160.02,68166,/athletes/natalie-bower,Natalie,Bower,Northern California,F0,F
4.42059474831853E-010,1,726,229,342,90,90,283,87,77,34,175.26,1632,/athletes/sarah-maas,Sarah,Maas,North Central,F0,F
2.43846839610557E-008,1,727,269,396,46,81,270,94,64,25,165.1,3170,/athletes/kendra-johnsen,Kendra,Johnsen,Canada East,F0,F
2.13222107530283E-008,1,728,270,361,31,92,268,101,57,30,160.02,51416,/athletes/corey-salois,Corey,Salois,Northwest,F0,F
2.53232449383189E-009,1,731,275,341,53,94,245,84,67,21,165,15792,/athletes/rachel-siemens,Rachel,Siemens,Canada West,F0,F
2.27397710379293E-007,1,734,255,404,34,94,256,92,59,23,162.56,78732,/athletes/paige-kline,Paige,Kline,Mid Atlantic,F0,F
1.61868942360699E-008,1,735,283,392,38,90,276,75,63,30,167.64,28688,/athletes/megan-parsons,Megan,Parsons,South Central,F0,F
6.0420904395118E-010,1,737,259,334,47,90,280,93,61,36,160.02,49777,/athletes/lauren-neal,Lauren,Neal,Central East,F0,F
6.14587285545385E-008,1,738,311,428,52,90,247,58,79,29,180.34,86600,/athletes/adrian-hankoff-paschal,Adrian,Hankoff,Southwest,F0,F
5.83378278130866E-008,1,739,312,429,24,83,300,100,57,26,157.48,69327,/athletes/jessica-gale,Jessica,Gale,Northwest,F0,F
7.5007354522197E-010,1,742,281,340,45,90,272,83,73,24,175.26,71043,/athletes/amanda-brei,Amanda,Brei,North Central,F0,F
1.37378244989665E-007,1,743,265,405,46,90,218,92,60,21,162,2371,/athletes/essi-koskinen,Essi,Koskinen,Europe,F0,F
1.84149510888213E-009,1,744,291,375,44,82,273,89,64,30,165.1,2693,/athletes/glissel-soliz,Glissel,Soliz,Southeast,F0,F
0.0039638485,1,746,345,600,4,94,300,105,45,28,157.48,135793,/athletes/jessica-pinkerton,Jessica,Pinkerton,Mid Atlantic,F0,F
2.46473583156396E-009,1,750,266,349,31,92,285,95,58,25,170.18,44780,/athletes/paige-stone,Paige,Stone,Southern California,F0,F
5.43702739150795E-010,1,751,261,332,46,90,273,98,64,22,170.18,5997,/athletes/taryn-romanowich,Taryn,Romanowich,Canada West,F0,F
5.6037631583867E-011,1,754,276,315,38,90,304,97,63,25,162.56,53597,/athletes/lisa-leonhardt,Lisa,Leonhardt,Southwest,F0,F
2.00441744114408E-007,1,754,270,432,9,92,334,115,58,26,165.1,58957,/athletes/melissa-jamerino,Melissa,Jamerino,Northern California,F0,F
1.02422640060642E-007,1,758,284,438,42,90,240,77,66,28,165.1,75665,/athletes/jelisse-marrero,Jelisse,Marrero,Southeast,F0,F
3.53337868155955E-008,1,759,296,451,35,72,284,102,52,33,160.02,2817,/athletes/junay-hom,Junay,Hom,Southeast,F0,F
3.46223899084971E-008,1,760,290,413,42,88,253,82,64,27,180.34,52331,/athletes/rosalyn-adkison,Rosalyn,Adkison,Southwest,F0,F
0.000000001,1,763,265,403,40,78,312,87,60,38,163,15877,/athletes/anna-smee,Anna,Smee,Australia,F0,F
3.4404221268774E-010,1,764,300,327,41,96,247,94,58,29,162.56,27681,/athletes/shely-weinrich,Shely,Weinrich,North Central,F0,F
2.66083332827345E-009,1,766,255,374,28,90,299,101,62,19,167.64,100488,/athletes/danielle-levy-wolins,Danielle,Levy,Northwest,F0,F
7.11005452481798E-010,1,767,265,373,48,88,274,84,60,27,165,57573,/athletes/C3A9milie-schmitt,C3A9Milie,Schmitt,Canada East,F0,F
3.00913017028153E-010,1,768,263,354,47,86,276,95,59,29,165.1,33128,/athletes/annie-foster,Annie,Foster,Southwest,F0,F
8.61908095115211E-011,1,769,247,344,64,90,267,84,70,27,165.1,26781,/athletes/cayce-wampole-lell,Cayce,Wampole,Southeast,F0,F
0.000000205,1,771,225,448,42,91,250,86,57,27,162,6946,/athletes/marianna-tzourtzek,Marianna,Tzourtzek,Europe,F0,F
8.68140041895081E-011,1,772,225,330,44,91,305,103,61,35,162.56,147338,/athletes/amy-meryhew,Amy,Meryhew,Southwest,F0,F
3.43580914575079E-010,1,774,287,354,41,90,253,82,70,26,170.18,30627,/athletes/khaki-person,Khaki,Person,Southeast,F0,F
1.92636489759556E-009,1,777,270,387,25,89,304,104,54,39,160.02,6028,/athletes/shannon-schoenborn,Shannon,Schoenborn,Southwest,F0,F
8.66820355386306E-010,1,778,180,369,68,90,287,110,91,23,182.88,30870,/athletes/tia-doppenberg,Tia,Doppenberg,Southeast,F0,F
7.14274122077052E-011,1,784,239,327,50,90,279,100,64,40,175.26,64092,/athletes/courtney-drake-patterson,Courtney,Drake,South Central,F0,F
2.28617744595632E-010,1,785,265,359,47,90,270,78,73,27,182.88,14084,/athletes/jessica-suver,Jessica,Suver,Southern California,F0,F
9.21962951731341E-011,1,786,254,352,58,90,250,85,66,30,162.56,46204,/athletes/jeanni-higgins,Jeanni,Higgins,Northwest,F0,F
5.13268249617977E-009,1,787,274,415,25,82,288,111,48,25,157.48,37591,/athletes/molly-abgarian,Molly,Abgarian,Mid Atlantic,F0,F
2.77112484681263E-010,1,788,284,387,38,80,273,91,57,28,160.02,84594,/athletes/tiffanie-meekins,Tiffanie,Meekins,Northeast,F0,F
1.74718868223043E-011,1,789,295,340,40,90,303,75,73,36,180,58905,/athletes/harpa-melsted,Harpa,Melsted,Europe,F0,F
8.60735605319703E-011,1,791,237,363,54,90,270,82,64,28,160.02,68556,/athletes/stephanie-swander,Stephanie,Swander,Southeast,F0,F
4.96169781957936E-011,1,792,257,331,50,90,264,95,68,24,175.26,12235,/athletes/katie-crowe,Katie,Crowe,Southern California,F0,F
4.43602769631035E-012,1,794,258,307,40,90,307,108,66,32,162.56,78611,/athletes/audra-mariz,Audra,Mariz,Southeast,F0,F
4.27526728128371E-010,1,795,247,366,42,91,264,87,59,30,172.72,96935,/athletes/laurie-shultz,Laurie,Shultz,North Central,F0,F
3.79852168930164E-011,1,796,250,345,44,90,270,90,67,24,160.02,18047,/athletes/jessica-hofherr,Jessica,Hofherr,Mid Atlantic,F0,F
5.51280259376493E-010,1,798,269,379,26,90,273,94,57,33,160.02,45920,/athletes/marie-hunter,Marie,Hunter,Southwest,F0,F
4.24582058386001E-011,1,802,270,359,61,84,249,87,75,35,177.8,62016,/athletes/karen-rios,Karen,Rios,Southeast,F0,F
2.852718139507E-010,1,804,250,369,47,90,233,100,61,28,154.94,8290,/athletes/jamie-senicola,Jamie,Senicola,Northeast,F0,F
6.67004102250583E-010,1,807,270,399,37,87,254,89,55,27,160.02,4203,/athletes/kim-wong,Kim,Wong,Southern California,F0,F
8.99628220686422E-011,1,808,270,352,34,90,248,97,57,39,157.48,19397,/athletes/kara-funk,Kara,Funk,North Central,F0,F
1.39539976333562E-010,1,811,250,369,50,90,248,84,68,38,174,56412,/athletes/kristin-andersson,Kristin,Andersson,Europe,F0,F
1.090976075254E-012,1,812,270,297,54,92,267,97,61,26,162.56,11163,/athletes/domoni-alexander,Domoni,Alexander,Southwest,F0,F
4.19475831318526E-012,1,815,315,353,48,90,270,62,73,23,172.72,6289,/athletes/sara-hatfield,Sara,Hatfield,Central East,F0,F
2.98527339279976E-011,1,816,300,396,43,70,273,100,61,28,162,30352,/athletes/jane-philp,Jane,Philp,Australia,F0,F
1.73391854792636E-010,1,817,293,398,31,87,262,94,52,32,147.32,78139,/athletes/ann-imal-windish,Ann,Imal,Southeast,F0,F
2.43543787151148E-010,1,818,262,405,44,80,271,87,69,29,180.34,15255,/athletes/amber-anderson,Amber,Anderson,Southern California,F0,F
2.48449181054963E-012,1,819,270,336,46,90,273,79,61,34,157.48,50800,/athletes/amber-hill,Amber,Hill,Southeast,F0,F
2.88616843081002E-010,1,820,232,359,49,96,226,103,66,31,167.64,61844,/athletes/kristin-bowen,Kristin,Bowen,Mid Atlantic,F0,F
1.04414299837175E-011,1,822,258,337,35,90,281,98,54,26,162.56,11946,/athletes/janeil-stehr,Janeil,Stehr,Northeast,F0,F
7.39585884808158E-012,1,824,255,353,70,90,245,81,75,27,172.72,105274,/athletes/lauryn-jordan-seales,Lauryn,Jordan,Northern California,F0,F
7.14626709041453E-011,1,827,305,354,30,90,240,103,64,22,172.72,2194,/athletes/taylor-flynn,Taylor,Flynn,Southeast,F0,F
1.13632816360336E-012,1,828,228,319,46,91,309,97,64,29,167.64,6522,/athletes/sonia-cormier,Sonia,Cormier,Northeast,F0,F
1.71442367250103E-012,1,829,270,341,46,83,273,93,68,31,162.56,77950,/athletes/manda-wood,Manda,Wood,Southern California,F0,F
1.950311302239E-011,1,830,261,369,44,90,270,76,76,26,177.8,105506,/athletes/joanna-humphreys,Joanna,Humphreys,Southwest,F0,F
2.39374912254729E-013,1,832,311,327,41,83,315,86,61,35,172.72,36979,/athletes/elizabeth-warren,Elizabeth,Warren,Northeast,F0,F
9.66897330436433E-012,1,834,237,372,48,90,272,79,64,28,157.48,31553,/athletes/lynn-eang,Lynn,Eang,Southeast,F0,F
1.00803161210775E-010,1,834,225,373,41,90,247,101,52,22,157.48,73235,/athletes/elizabeth-wahlberg,Elizabeth,Wahlberg,Mid Atlantic,F0,F
2.88221059295618E-011,1,836,258,369,41,89,273,90,61,29,175.26,37260,/athletes/meredith-xu,Meredith,Xu,South Central,F0,F
2.0617450429449E-013,1,837,252,328,71,90,278,81,81,28,167.64,24641,/athletes/loree-smith,Loree,Smith,Southwest,F0,F
2.12011804827063E-012,1,838,277,351,37,79,282,102,61,36,162.56,11154,/athletes/melissa-mitchell,Melissa,Mitchell,Central East,F0,F
8.00990015528834E-013,1,844,220,360,58,82,334,91,70,24,180.34,46464,/athletes/caitlin-gray,Caitlin,Gray,Central East,F0,F
1.67511185260395E-012,1,845,252,366,46,76,296,104,59,28,162.56,219178,/athletes/brooke-swanson-0,Brooke,Swanson,Northern California,F0,F
7.13200706824907E-013,1,847,270,309,45,93,253,90,66,30,172.72,15440,/athletes/jamie-fanara,Jamie,Fanara,North Central,F0,F
3.86869327309506E-011,1,848,235,367,36,90,265,97,64,29,177.8,11540,/athletes/niki-osimo,Niki,Osimo,Southern California,F0,F
7.8327268437218E-010,1,849,330,449,31,86,241,87,57,29,165.1,25295,/athletes/jennifer-hill,Jennifer,Hill,Southwest,F0,F
3.30343461481058E-013,1,856,271,310,44,90,247,101,68,37,162.56,85101,/athletes/maren-chapman,Maren,Chapman,Canada West,F0,F
1.25096978349205E-012,1,861,264,337,32,93,270,95,52,24,157,15888,/athletes/ashleigh-foote,Ashleigh,Foote,Australia,F0,F
4.97879675090962E-013,1,861,254,339,42,90,273,87,61,43,160.02,68506,/athletes/dee-raub,Dee,Raub,Northern California,F0,F
1.18304108614154E-012,1,863,262,343,41,90,256,84,70,22,172.72,71817,/athletes/caitlin-mills,Caitlin,Mills,Central East,F0,F
9.9062004066361E-011,1,867,238,412,34,90,247,90,54,23,160.02,43654,/athletes/haley-mason,Haley,Mason,Northeast,F0,F
7.77717356193946E-013,1,868,307,369,50,91,242,62,65,30,165,45427,/athletes/chantale-ruttley,Chantale,Ruttley,Australia,F0,F
1.62136541768078E-012,1,869,300,381,28,85,293,86,64,35,167.64,51153,/athletes/heidi-coffman,Heidi,Coffman,South Central,F0,F
3.60220455587765E-013,1,869,222,333,49,90,285,92,65,25,172.72,79658,/athletes/stephanie-mccarthy,Stephanie,Mccarthy,Southeast,F0,F
8.41764449575999E-014,1,872,274,310,32,90,285,100,64,30,165.1,14113,/athletes/elyce-jahn,Elyce,Jahn,North Central,F0,F
1.26672112096226E-012,1,873,219,367,43,90,278,87,66,22,160.02,67942,/athletes/laura-cook,Laura,Cook,Central East,F0,F
2.35150074548817E-011,1,875,261,396,15,90,296,109,51,34,160.02,49517,/athletes/janelle-r,Janelle,R,North Central,F0,F
3.04733061135936E-013,1,877,284,348,48,83,251,87,68,43,175.26,42979,/athletes/trisha-beauperthuy,Trisha,Beauperthuy,Southwest,F0,F
2.0054653930882E-011,1,879,269,427,25,84,304,88,55,27,170.18,11004,/athletes/natalie-dent,Natalie,Dent,Southern California,F0,F
2.55024647901177E-012,1,880,286,400,29,80,307,85,64,34,182.88,37951,/athletes/cindy-malz,Cindy,Malz,Northeast,F0,F
1.3700240725118E-011,1,880,259,394,34,90,250,83,64,26,172.72,83564,/athletes/kelly-toth,Kelly,Toth,Canada West,F0,F
6.48949194419862E-013,1,882,225,369,40,81,311,101,61,27,175.26,75262,/athletes/keisha-brazell,Keisha,Brazell,Southeast,F0,F
9.81958024626822E-014,1,883,239,335,44,90,278,87,66,33,162.56,9440,/athletes/jen-shannon,Jen,Shannon,North Central,F0,F
3.00518965267772E-011,1,884,309,427,35,88,245,79,68,34,175.26,4538,/athletes/jessica-kuist,Jessica,Kuist,North Central,F0,F
1.53175201523551E-013,1,886,261,347,47,84,275,87,66,31,177.8,3262,/athletes/lindsey-johnson,Lindsey,Johnson,Northeast,F0,F
4.470204680282E-013,1,887,269,351,26,93,270,91,58,24,154.94,58742,/athletes/merritt-lymburner,Merritt,Lymburner,Canada East,F0,F
1.24507809544045E-014,1,889,267,303,56,90,258,87,66,29,170.18,99875,/athletes/ali-loach,Ali,Loach,Canada West,F0,F
9.68892718927832E-014,1,892,258,342,37,90,278,83,68,25,167.64,86074,/athletes/sara-weisbart,Sara,Weisbart,Southwest,F0,F
4.48392766665374E-012,1,895,300,405,34,84,241,90,60,31,166,9738,/athletes/tracy-cooper,Tracy,Cooper,Australia,F0,F
7.48582336525312E-013,1,896,270,372,35,84,254,93,67,37,170.18,51747,/athletes/pam-deman,Pam,Deman,Canada West,F0,F
6.22442529723771E-015,1,897,242,324,52,90,285,82,64,35,152.4,20711,/athletes/melanie-mikels,Melanie,Mikels,Northeast,F0,F
6.26121002078816E-012,1,898,305,394,35,90,213,84,59,32,167.64,9295,/athletes/sarah-rich,Sarah,Rich,North Central,F0,F
1.11753054826029E-013,1,899,225,352,45,90,275,82,66,24,165.1,33911,/athletes/meagan-mylan,Meagan,Mylan,Northwest,F0,F
5.12622575154673E-012,1,903,313,444,33,70,251,101,58,29,160.02,11352,/athletes/kellie-shaughnessy,Kellie,Shaughnessy,Northeast,F0,F
1.28679862028841E-015,1,906,267,291,54,91,281,85,66,25,170.18,121858,/athletes/marisa-thomas,Marisa,Thomas,Southern California,F0,F
1.06790570501457E-013,1,907,225,338,50,90,252,90,68,33,175.26,56770,/athletes/erika-moburg-jones,Erika,Moburg,Mid Atlantic,F0,F
1.24497469279752E-013,1,910,180,356,58,90,279,101,66,24,165.1,70962,/athletes/ashley-rincon,Ashley,Rincon,Northern California,F0,F
2.43221372038736E-014,1,911,270,335,41,90,252,81,58,26,160.02,95284,/athletes/stephanie-tafoya,Stephanie,Tafoya,Southern California,F0,F
8.45508841627982E-014,1,913,218,351,47,90,270,89,73,40,172.72,19227,/athletes/fran-colombi,Fran,Colombi,Southwest,F0,F
1.96065439628772E-012,1,914,298,416,41,90,225,68,67,33,166,217160,/athletes/carola-andrade,Carola,Andrade,Latin America,F0,F
2.57470814965354E-014,1,915,305,360,41,82,252,83,58,25,160.02,176126,/athletes/jenny-humen,Jenny,Humen,Canada West,F0,F
2.75359507251428E-016,1,916,267,288,49,90,305,86,70,24,167.64,57679,/athletes/katie-lindsey,Katie,Lindsey,Northern California,F0,F
1.54424736694385E-011,1,918,256,461,22,80,311,105,54,26,167.64,27766,/athletes/kristen-rosenau,Kristen,Rosenau,North Central,F0,F
5.68133996705813E-013,1,919,269,371,25,92,245,96,55,27,158,55648,/athletes/rachael-cleave,Rachael,Cleave,Australia,F0,F
9.04214627214595E-014,1,922,300,338,36,90,227,92,69,26,181,14023,/athletes/lily-cosgrove,Lily,Cosgrove,Australia,F0,F
3.25209018809321E-012,1,923,260,443,34,79,271,89,53,24,165.1,128229,/athletes/kristin-holliday,Kristin,Holliday,Mid Atlantic,F0,F
5.77506052868066E-013,1,924,304,398,42,82,222,86,62,29,173,39894,/athletes/nicole-calvert,Nicole,Calvert,Australia,F0,F
2.63119266834994E-014,1,925,213,343,58,90,250,99,70,26,162.56,5256,/athletes/rebecca-rose,Rebecca,Rose,Southeast,F0,F
2.39567097847574E-016,1,926,276,269,50,90,277,103,70,26,172.72,37236,/athletes/mindy-shardo,Mindy,Shardo,Central East,F0,F
5.64075665886756E-015,1,928,295,336,50,90,243,75,66,28,167.64,13403,/athletes/becky-rogers,Becky,Rogers,Central East,F0,F
2.26099004681787E-013,1,929,261,395,29,86,280,90,52,40,160.02,42956,/athletes/tracie-mcdonald,Tracie,Mcdonald,Northwest,F0,F
2.98972428197478E-013,1,932,298,399,30,84,250,89,58,26,165.1,145867,/athletes/lauren-joseph,Lauren,Joseph,Northern California,F0,F
8.48776627426263E-013,1,933,276,416,21,90,275,79,58,34,165.1,42175,/athletes/heather-crippen-0,Heather,Crippen,Canada West,F0,F
8.56175179543968E-017,1,934,315,269,48,90,277,90,73,26,180.34,23683,/athletes/bobbie-lee-reese,Bobbie,Lee,Southwest,F0,F
2.99684414220203E-014,1,936,282,376,24,83,305,90,70,33,177.8,52829,/athletes/anne-marie-sharkey,Anne,Marie,Northwest,F0,F
4.89837931413953E-016,1,937,300,310,53,90,254,76,75,22,172.72,47710,/athletes/kelsey-janusch,Kelsey,Janusch,Northern California,F0,F
1.64749034786429E-014,1,940,288,373,23,82,306,96,59,26,168,156611,/athletes/jennifer-broxterman,Jennifer,Broxterman,Canada East,F0,F
5.47787645213869E-014,1,944,266,376,37,90,252,73,61,29,172.72,33780,/athletes/katie-kunitzer,Katie,Kunitzer,Southwest,F0,F
2.02455200339953E-017,1,945,276,273,51,90,299,87,75,31,170.18,119108,/athletes/shirley-brown,Shirley,Brown,Southern California,F0,F
7.87328917066299E-016,1,946,255,308,52,90,248,96,68,30,162.56,70010,/athletes/kristin-parsons,Kristin,Parsons,Canada East,F0,F
1.95471537913854E-014,1,948,180,361,52,90,277,99,57,32,160.02,9725,/athletes/leslie-graves,Leslie,Graves,South Central,F0,F
4.5354154713388E-013,1,950,255,407,38,90,228,82,64,26,167.64,122285,/athletes/angela-kloster,Angela,Kloster,South Central,F0,F
6.71184573216418E-015,1,953,255,342,38,91,250,86,64,24,167.64,76221,/athletes/erin-huebner,Erin,Huebner,Southeast,F0,F
6.22162204881838E-014,1,954,216,399,42,89,290,85,64,38,170.18,70236,/athletes/crystal-bastin,Crystal,Bastin,Mid Atlantic,F0,F
5.10354700797356E-016,1,956,270,308,46,90,248,86,66,32,170.18,63535,/athletes/lauren-scholl,Lauren,Scholl,Southwest,F0,F
7.29455611559963E-014,1,962,220,394,39,90,250,85,57,25,160.02,34697,/athletes/maria-roselle,Maria,Roselle,Northern California,F0,F
5.23436009692515E-016,1,964,256,314,48,90,245,94,66,26,165.1,78837,/athletes/sarah-nelson,Sarah,Nelson,Southern California,F0,F
5.52397458256991E-013,1,965,235,430,36,81,250,99,57,30,170.18,68519,/athletes/donna-mcconnell,Donna,Mcconnell,Mid Atlantic,F0,F
3.00121832057382E-014,1,967,225,385,25,90,279,91,53,25,157.48,234533,/athletes/melissa-nez,Melissa,Nez,Southwest,F0,F
1.51012122333139E-018,1,968,331,272,50,89,305,89,70,22,162.56,85787,/athletes/carlie-stone,Carlie,Stone,Southern California,F0,F
1.94444934675307E-014,1,969,240,391,49,81,240,95,57,39,162.56,62580,/athletes/pam-prohaska-torrence,Pam,Prohaska,Central East,F0,F
3.14053758003167E-016,1,971,311,336,36,90,261,72,73,33,170.18,35730,/athletes/heather-mccormick,Heather,Mccormick,Central East,F0,F
1.17117075945757E-015,1,972,255,352,30,90,291,81,61,41,165.1,29600,/athletes/christine-ford,Christine,Ford,Northwest,F0,F
1.13830115447737E-014,1,973,301,373,22,90,253,83,68,20,172.72,63963,/athletes/kaja-baum,Kaja,Baum,Mid Atlantic,F0,F
6.5647322187765E-016,1,974,302,341,32,86,257,90,59,27,162.56,107080,/athletes/nicole-collins,Nicole,Collins,Northern California,F0,F
1.42295987976884E-016,1,975,258,354,40,81,322,80,64,30,170.18,69618,/athletes/dionne-gerety,Dionne,Gerety,South Central,F0,F
5.05190811759903E-016,1,976,261,338,48,88,250,87,66,35,165.1,29250,/athletes/arzetta-johnson,Arzetta,Johnson,Northwest,F0,F
9.34600283621125E-017,1,977,207,332,60,90,300,86,61,30,160.02,74022,/athletes/julie-sutcliffe,Julie,Sutcliffe,Mid Atlantic,F0,F
1.72385659479742E-016,1,978,238,315,33,90,289,104,57,38,154.94,8247,/athletes/brandi-exarhos,Brandi,Exarhos,Northwest,F0,F
3.176985252722E-014,1,979,225,381,43,90,215,94,68,38,162.56,5083,/athletes/krista-pell,Krista,Pell,Latin America,F0,F
7.25961041702578E-015,1,980,221,361,30,92,270,100,64,26,165.1,135114,/athletes/lindsey-love-gallucci,Lindsey,Love,Southeast,F0,F
9.56132272544098E-015,1,981,302,407,31,77,250,87,58,29,164,14307,/athletes/amelia-thomsett,Amelia,Thomsett,Australia,F0,F
2.35509902008166E-014,1,983,225,437,31,75,319,97,54,30,165.1,18773,/athletes/beth-adamson,Beth,Adamson,Southeast,F0,F
1.62854243021193E-015,1,984,225,366,35,90,282,79,73,21,170.18,87018,/athletes/julia-mulhern,Julia,Mulhern,Northeast,F0,F
4.13012346222536E-017,1,986,302,300,47,90,247,83,70,28,177.8,156690,/athletes/carren-coffman,Carren,Coffman,Southwest,F0,F
7.83848712155162E-016,1,988,302,372,17,81,314,98,59,34,170.18,5152,/athletes/liza-nelson-0,Liza,Nelson,North Central,F0,F
1.61538461864366E-016,1,989,214,344,49,89,294,93,66,38,160.02,11149,/athletes/cate-kelly,Cate,Kelly,Mid Atlantic,F0,F
3.74998656348361E-016,1,990,186,352,62,90,273,87,68,29,165.1,215033,/athletes/karen-candia,Karen,Candia,Mid Atlantic,F0,F
4.24531904136485E-015,1,991,260,385,26,84,274,97,51,29,160.02,10192,/athletes/becky-signoretti,Becky,Signoretti,Southeast,F0,F
2.67337183098543E-016,1,992,277,340,39,87,249,86,66,30,167.64,66537,/athletes/kathryn-leibfried,Kathryn,Leibfried,Northeast,F0,F
4.58631510061001E-016,1,994,263,327,44,91,229,87,64,31,175.26,18443,/athletes/melissa-elliott-mcmanus,Melissa,Elliott,Northeast,F0,F
1.46578192571326E-016,1,996,251,333,42,90,257,82,68,29,167.64,8269,/athletes/jordan-brewer,Jordan,Brewer,Northwest,F0,F
1.99683166160919E-018,1,997,270,268,55,93,275,85,65,21,172.72,7287,/athletes/chelsea-ryan,Chelsea,Ryan,Northern California,F0,F
1.45959732812253E-014,1,1001,160,398,47,90,275,106,63,29,165.1,53485,/athletes/caroline-madison,Caroline,Madison,Mid Atlantic,F0,F
3.15022979821216E-017,1,1002,280,315,38,89,264,93,61,38,162.56,44422,/athletes/kristine-reinking,Kristine,Reinking,Southwest,F0,F
3.56444676262356E-017,1,1003,245,300,44,95,255,96,58,42,160.02,12657,/athletes/susan-ady,Susan,Ady,North Central,F0,F
3.72930953732992E-015,1,1004,222,382,27,90,275,89,60,32,167.64,6465,/athletes/elisabeth-collura,Elisabeth,Collura,South Central,F0,F
1.02724367428873E-016,1,1006,244,341,46,90,242,82,56,27,152.4,3663,/athletes/jocelyn-rylee,Jocelyn,Rylee,Canada West,F0,F
3.45696860604353E-017,1,1010,281,355,28,80,302,86,58,32,162.56,21293,/athletes/jaime-knutson,Jaime,Knutson,North Central,F0,F
4.3755859906283E-014,1,1010,309,453,21,90,242,75,57,34,152.4,106879,/athletes/kristie-hoke,Kristie,Hoke,Northwest,F0,F
3.19521822714983E-016,1,1013,261,354,28,90,250,87,61,33,160.02,34470,/athletes/emily-griffith,Emily,Griffith,Central East,F0,F
8.04207977294209E-016,1,1014,235,402,37,90,291,58,63,39,172,17663,/athletes/elizabeth-dell,Elizabeth,Dell,Australia,F0,F
