Id,Sales
40440,1979
209,7489
1065,8205
1921,8794
2777,11261
3633,0
4489,5626
5345,5976
6201,5966
7057,5909
7913,5994
8769,6212
9625,0
10481,5553
11337,5747
12193,6190
13049,8576
13905,10195
14761,11407
15617,0
16473,5934
17329,6325
18185,6029
19041,5872
19897,5870
20753,5853
21609,0
22465,5625
23321,7852
24177,7195
25033,8114
25889,8739
26745,10836
27601,0
28457,5751
29313,5990
30169,5995
31025,5886
31881,6185
32737,6643
33593,0
34449,5806
35305,8110
36161,8268
37017,8555
37873,8527
38729,10042
39585,0
40441,3768
210,4886
1066,4710
1922,4893
2778,5154
3634,6565
4490,15
5346,5
6202,4475
7058,4
7914,3
8770,4
9626,5938
10482,4217
11338,4820
12194,4549
13050,4302
13906,3878
14762,4816
15618,3839
16474,3585
17330,3534
18186,3099
19042,3127
19898,3508
20754,3711
21610,4081
22466,3538
23322,4738
24178,4159
25034,4098
25890,4183
26746,4338
27602,4257
28458,3639
29314,3560
30170,3215
31026,3111
31882,3329
32738,3848
33594,4316
34450,3697
35306,4716
36162,4276
37018,4247
37874,4190
38730,4459
39586,4503
40442,2976
211,6996
1067,7438
1923,8217
2779,9709
3635,0
4491,6760
5347,5670
6203,5349
7059,5512
7915,5965
8771,4786
9627,0
10483,6506
11339,6087
12195,5305
13051,8557
13907,8585
14763,9823
15619,0
16475,6721
17331,5649
18187,5148
19043,5244
19899,5504
20755,4731
21611,0
22467,6758
23323,7719
24179,6557
25035,7869
25891,8131
26747,9273
27603,0
28459,12
29315,5674
30171,5392
31027,5551
31883,5918
32739,4705
33595,0
34451,6645
35307,7551
36163,6020
37019,8742
37875,8149
38731,9700
39587,0
40443,4860
212,6386
1068,6271
1924,7321
2780,9015
3636,0
4492,4710
5348,5497
6204,5025
7060,4944
7916,5300
8772,3957
9628,0
10484,4980
11340,5230
12196,4796
13052,7869
13908,7751
14764,8830
15620,0
16476,4799
17332,5497
18188,4917
19044,4488
19900,4856
20756,3977
21612,0
22468,4754
23324,7518
24180,5240
25036,7116
25892,7609
26748,8708
27604,0
28460,8
29316,5577
30172,5096
31028,4996
31884,5331
32740,4254
33596,0
34452,5081
35308,7463
36164,5223
37020,7525
37876,7489
38732,8635
39588,0
40444,3952
213,7548
1069,8089
1925,8344
2781,9752
3637,0
4493,4901
5349,6593
6205,6079
7061,6379
7917,6508
8773,7097
9629,0
10485,5144
11341,7969
12197,7668
13053,8680
13909,9531
14765,10231
15621,0
16477,4924
17333,6447
18189,5372
19045,5652
19901,5822
20757,6434
21613,0
22469,4750
23325,7287
24181,7606
25037,7573
25893,7844
26749,9230
27605,0
28461,5023
29317,6551
30173,6235
31029,6013
31885,6041
32741,6328
33597,0
34453,5099
35309,7249
36165,7683
37021,7647
37877,8350
38733,9699
39589,0
40445,4122
214,10248
1070,10457
1926,10468
2782,14575
3638,0
4494,8495
5350,7382
6206,6819
7062,6972
7918,7134
8774,3888
9630,0
10486,8156
11342,6274
12198,6909
13054,11163
13910,11900
14766,14731
15622,0
16478,9382
17334,7622
18190,6947
19046,7425
19902,7277
20758,4337
21614,0
22470,9209
23326,8900
24182,8036
25038,10302
25894,10787
26750,13841
27606,0
28462,9193
29318,7441
30174,6965
31030,7123
31886,7209
32742,3892
33598,0
34454,8406
35310,9305
36166,8066
37022,11096
37878,9116
38734,13644
39590,0
40446,5944
215,6590
1071,6533
1927,6542
2783,7951
3639,0
4495,5468
5351,5673
6207,5224
7063,5039
7919,5286
8775,4158
9631,0
10487,5431
11343,5301
12199,6168
13055,6572
13911,6746
14767,7731
15623,0
16479,5491
17335,5405
18191,5310
19047,5112
19903,5188
20759,4246
21615,0
22471,5415
23327,6509
24183,6263
25039,6276
25895,6462
26751,7314
27607,0
28463,5261
29319,5700
30175,5286
31031,5131
31887,5329
32743,4373
33599,0
34455,5605
35311,6598
36167,6363
37023,6456
37879,6066
38735,7264
39591,0
40447,3461
216,6270
1072,6180
1928,6390
2784,7470
3640,0
4496,5739
5352,5678
6208,5193
7064,5020
7920,4989
8776,5150
9632,0
10488,5942
11344,6517
12200,6201
13056,6364
13912,6606
14768,8048
15624,0
16480,5727
17336,5447
18192,4864
19048,4502
19904,4575
20760,4686
21616,0
22472,5638
23328,6309
24184,6374
25040,6187
25896,6348
26752,7370
27608,0
28464,5673
29320,5330
30176,4721
31032,4544
31888,4405
32744,3829
33600,0
34456,5784
35312,5752
36168,6139
37024,6189
37880,6600
38736,5872
39592,0
40448,4206
217,7793
1073,7775
1929,8302
2785,8726
3641,0
4497,6737
5353,6268
6209,6255
7065,6012
7921,6277
8777,4689
9633,0
10489,7004
11345,5184
12201,5775
13057,8270
13913,8486
14769,8517
15625,0
16481,7109
17337,6696
18193,6492
19049,5671
19905,6195
20761,4982
21617,0
22473,7239
23329,7916
24185,6013
25041,7179
25897,7579
26753,8539
27609,0
28465,9
29321,6212
30177,6267
31033,6000
31889,6284
32745,4777
33601,0
34457,6865
35313,7091
36169,5112
37025,7563
37881,7289
38737,8917
39593,0
40449,4337
218,5722
1074,6083
1930,6848
2786,7843
3642,0
4498,5253
5354,4081
6210,3878
7066,3968
7922,4137
8778,2183
9634,0
10490,5154
11346,4388
12202,4217
13058,6308
13914,6821
14770,8016
15626,0
16482,5388
17338,4094
18194,3965
19050,3576
19906,3929
20762,2731
21618,0
22474,5207
23330,5358
24186,3922
25042,6143
25898,6734
26754,7765
27610,0
28466,5
29322,4120
30178,3902
31034,4037
31890,4209
32746,2467
33602,0
34458,5077
35314,5119
36170,3983
37026,6277
37882,6293
38738,7783
39594,0
40450,2573
219,5312
1075,5621
1931,5767
2787,6843
3643,0
4499,6255
5355,4478
6211,4277
7067,4288
7923,4382
8779,4585
9635,0
10491,6206
11347,4006
12203,4733
13059,5902
13915,5590
14771,6512
15627,0
16483,4685
17339,4377
18195,3946
19051,3842
19907,4159
20763,4472
21619,0
22475,5297
23331,5083
24187,5226
25043,5364
25899,5434
26755,6117
27611,0
28467,5837
29323,4497
30179,4399
31035,4429
31891,4660
32747,4656
33603,0
34459,5697
35315,4471
36171,4893
37027,5569
37883,5558
38739,5879
39595,0
40451,2307
220,8089
1076,8208
1932,8840
2788,9948
3644,0
4500,8919
5356,6514
6212,5977
7068,6466
7924,6635
8780,5266
9636,0
10492,7806
11348,6743
12204,6152
13060,9113
13916,9160
14772,9751
15628,0
16484,8654
17340,6793
18196,6280
19052,6720
19908,6764
20764,5968
21620,0
22476,9161
23332,8164
24188,6336
25044,8286
25900,8198
26756,9350
27612,0
28468,8
29324,6641
30180,6107
31036,6553
31892,6700
32748,5925
33604,0
34460,8383
35316,8011
36172,6278
37028,8960
37884,8841
38740,9966
39596,0
40452,6793
221,5914
1077,6040
1933,6151
2789,7625
3645,0
4501,4558
5357,4811
6213,4611
7069,4499
7925,4521
8781,2443
9637,0
10493,4610
11349,4537
12205,4353
13061,6984
13917,7098
14773,7530
15629,0
16485,4963
17341,4704
18197,4381
19053,3800
19909,4259
20765,3068
21621,0
22477,4613
23333,5911
24189,3905
25045,5828
25901,5846
26757,7071
27613,0
28469,6
29325,4822
30181,4650
31037,4511
31893,4517
32749,2712
33605,0
34461,4563
35317,5315
36173,4583
37029,6413
37885,5996
38741,7658
39597,0
40453,2876
222,6333
1078,6478
1934,6760
2790,8404
3646,0
4502,5689
5358,5200
6214,5023
7070,4978
7926,5100
8782,5403
9638,0
10494,5517
11350,6100
12206,5756
13062,6845
13918,7254
14774,8306
15630,0
16486,4524
17342,4858
18198,4241
19054,4201
19910,4189
20766,4536
21622,0
22478,5413
23334,6415
24190,6184
25046,6516
25902,6770
26758,8490
27614,0
28470,5510
29326,5203
30182,5135
31038,5051
31894,4724
32750,4597
33606,0
34462,5615
35318,6838
36174,6559
37030,6750
37886,6522
38742,8109
39598,0
40454,2506
223,7377
1079,8140
1935,9196
2791,10801
3647,0
4503,4337
5359,6053
6215,5910
7071,6212
7927,6273
8783,6162
9639,0
10495,4369
11351,5987
12207,5794
13063,8629
13919,10358
14775,11232
15631,0
16487,4121
17343,6221
18199,5605
19055,5447
19911,5735
20767,5802
21623,0
22479,3937
23335,7647
24191,7287
25047,8058
25903,8991
26759,10511
27615,0
28471,4201
29327,5903
30183,5873
31039,6014
31895,6247
32751,5773
33607,0
34463,4402
35319,7598
36175,7427
37031,8321
37887,8854
38743,10018
39599,0
40455,2635
224,6627
1080,6821
1936,7552
2792,8376
3648,0
4504,3502
5360,4984
6216,5115
7072,5128
7928,5415
8784,5710
9640,0
10496,3494
11352,5249
12208,5855
13064,7084
13920,7915
14776,8132
15632,0
16488,3438
17344,4892
18200,4868
19056,4676
19912,4880
20768,4473
21624,0
22480,3362
23336,6168
24192,6279
25048,6598
25904,6983
26760,7731
27616,0
28472,3180
29328,4658
30184,4801
31040,4806
31896,5213
32752,4593
33608,0
34464,3231
35320,6045
36176,6232
37032,6920
37888,7529
38744,7467
39600,0
40456,1695
225,5914
1081,6527
1937,7022
2793,7940
3649,0
4505,5325
5361,4778
6217,5057
7073,5050
7929,5066
8785,3967
9641,0
10497,5242
11353,5034
12209,5786
13065,6818
13921,6783
14777,7260
15633,0
16489,5293
17345,4787
18201,4875
19057,4726
19913,5141
20769,4251
21625,0
22481,5270
23337,6225
24193,6104
25049,6776
25905,6840
26761,7527
27617,0
28473,5304
29329,4768
30185,4983
31041,5016
31897,5234
32753,4050
33609,0
34465,5491
35321,6281
36177,6234
37033,6953
37889,6515
38745,7877
39601,0
40457,3017
226,7669
1082,7788
1938,8360
2794,9507
3650,0
4506,4496
5362,6130
6218,6172
7074,6062
7930,6157
8786,6326
9642,0
10498,3975
11354,6129
12210,7811
13066,8573
13922,9143
14778,9582
15634,0
16490,4693
17346,6080
18202,5601
19058,5662
19914,5920
20770,4559
21626,0
22482,4879
23338,7248
24194,7359
25050,7986
25906,8589
26762,9273
27618,0
28474,4736
29330,6170
30186,5752
31042,5969
31898,6114
32754,3872
33610,0
34466,5062
35322,7043
36178,7491
37034,8234
37890,8910
38746,9062
39602,0
40458,2275
227,7686
1083,7933
1939,8410
2795,10254
3651,0
4507,4669
5363,5923
6219,5579
7075,5801
7931,5975
8787,4817
9643,0
10499,4836
11355,6803
12211,7707
13067,8419
13923,9191
14779,10084
15635,0
16491,4645
17347,5670
18203,5444
19059,5084
19915,5672
20771,5021
21627,0
22483,4479
23339,7614
24195,7521
25051,7551
25907,7992
26763,9799
27619,0
28475,4536
29331,5931
30187,5504
31043,5725
31899,5943
32755,4783
33611,0
34467,4770
35323,7771
36179,7707
37035,7981
37891,7781
38747,9981
39603,0
40459,3468
228,9153
1084,9151
1940,9496
2796,10454
3652,0
4508,8049
5364,7883
6220,7389
7076,7294
7932,7335
8788,4741
9644,0
10500,7080
11356,7219
12212,5702
13068,9803
13924,9714
14780,9567
15636,0
16492,7743
17348,8318
18204,7584
19060,7103
19916,7574
20772,5539
21628,0
22484,8130
23340,10689
24196,5965
25052,8539
25908,8271
26764,9877
27620,0
28476,9
29332,8229
30188,7639
31044,7548
31900,7602
32756,5100
33612,0
34468,7877
35324,9227
36180,5817
37036,9196
37892,8275
38748,10257
39604,0
40460,7594
229,7798
1085,7945
1941,8301
2797,10160
3653,4749
4509,7940
5365,6820
6221,6538
7077,6509
7933,7318
8789,8724
9645,4263
10501,8642
11357,8095
12213,8192
13069,8303
13925,8330
14781,9592
15637,4421
16493,8620
17349,8200
18205,7868
19061,7238
19917,7928
20773,9478
21629,4641
22485,8810
23341,7931
24197,8272
25053,8196
25909,8416
26765,9764
27621,5326
28477,8536
29333,8446
30189,8308
31045,8153
31901,9196
32757,9641
33613,4240
34469,7588
35325,8477
36181,9153
37037,8858
37893,8449
38749,9021
39605,2925
40461,7004
230,7799
1086,7943
1942,8513
2798,9158
3654,0
4510,7015
5366,6532
6222,6017
7078,6103
7934,6448
8790,6694
9646,0
10502,6878
11358,6239
12214,7011
13070,8150
13926,8744
14782,9599
15638,0
16494,6705
17350,6353
18206,5461
19062,5368
19918,5862
20774,6050
21630,0
22486,6532
23342,7259
24198,7418
25054,7600
25910,8188
26766,8396
27622,0
28478,6682
29334,5829
30190,5989
31046,5960
31902,6265
32758,6040
33614,0
34470,6248
35326,6773
36182,7525
37038,7792
37894,8301
38750,8518
39606,0
40462,2755
231,6104
1087,6207
1943,6356
2799,7065
3655,0
4511,3941
5367,5403
6223,4834
7079,4804
7935,4856
8791,5074
9647,0
10503,4437
11359,5552
12215,6240
13071,6370
13927,6615
14783,7313
15639,0
16495,4349
17351,5193
18207,4640
19063,4625
19919,4756
20775,4995
21631,0
22487,4130
23343,6224
24199,6090
25055,5999
25911,6135
26767,6778
27623,0
28479,3983
29335,5236
30191,4790
31047,4813
31903,4986
32759,4616
33615,0
34471,4147
35327,5833
36183,5737
37039,6059
37895,6162
38751,6283
39607,0
40463,3498
232,4150
1088,4264
1944,4328
2800,4719
3656,0
4512,3653
5368,3133
6224,2834
7080,3096
7936,2928
8792,3131
9648,0
10504,3631
11360,3691
12216,3866
13072,4372
13928,4076
14784,5215
15640,0
16496,4061
17352,3282
18208,2452
19064,2349
19920,2410
20776,2336
21632,0
22488,3890
23344,4046
24200,4035
25056,4150
25912,4437
26768,5225
27624,0
28480,3970
29336,3221
30192,2756
31048,2660
31904,2571
32760,2266
33616,0
34472,4040
35328,4311
36184,4336
37040,4322
37896,4300
38752,4484
39608,0
40464,1163
233,6147
1089,6969
1945,7060
2801,8421
3657,0
4513,4219
5369,5199
6225,4867
7081,5172
7937,5168
8793,5210
9649,0
10505,4350
11361,5393
12217,5213
13073,7031
13929,7516
14785,8795
15641,0
16497,4121
17353,5156
18209,4866
19065,4853
19921,4847
20777,4886
21633,0
22489,4072
23345,6226
24201,6090
25057,6842
25913,6976
26769,8204
27625,0
28481,4404
29337,5292
30193,4909
31049,5195
31905,5639
32761,5404
33617,0
34473,4485
35329,6424
36185,4691
37041,3682
37897,4686
38753,6324
39609,0
40465,2031
234,7349
1090,7541
1946,8056
2802,8942
3658,0
4514,4979
5370,5838
6226,5820
7082,5952
7938,6212
8794,6618
9650,0
10506,5130
11362,7789
12218,8024
13074,8495
13930,9269
14786,9227
15642,0
16498,4581
17354,6153
18210,5660
19066,5574
19922,5743
20778,5767
21634,0
22490,4677
23346,6089
24202,7402
25058,7411
25914,7798
26770,8571
27626,0
28482,4481
29338,6205
30194,6022
31050,5850
31906,6109
32762,5797
33618,0
34474,4860
35330,6787
36186,7520
37042,7490
37898,7927
38754,9310
39610,0
40466,3660
235,6074
1091,6206
1947,6770
2803,8723
3659,0
4515,5622
5371,4915
6227,4680
7083,4751
7939,4700
8795,4943
9651,0
10507,5930
11363,4829
12219,6174
13075,6730
13931,6776
14787,7494
15643,0
16499,5448
17355,4713
18211,4349
19067,4249
19923,3927
20779,3844
21635,0
22491,5302
23347,5395
24203,5885
25059,5923
25915,6298
26771,7591
27627,0
28483,5374
29339,4501
30195,4342
31051,4383
31907,4124
32763,3855
33619,0
34475,5658
35331,4918
36187,5661
37043,5998
37899,6431
38755,7680
39611,0
40467,2253
236,4773
1092,4966
1948,5597
2804,5893
3660,0
4516,2850
5372,4138
6228,4071
7084,4196
7940,4368
8796,3000
9652,0
10508,2895
11364,3681
12220,3364
13076,5122
13932,5581
14788,5810
15644,0
16500,2627
17356,4065
18212,3895
19068,3849
19924,4351
20780,3186
21636,0
22492,2688
23348,4934
24204,3952
25060,4641
25916,4926
26772,5786
27628,0
28484,6
29340,4010
30196,4055
31052,4142
31908,4299
32764,3068
33620,0
34476,2962
35332,4908
36188,4074
37044,5037
37900,4945
38756,5483
39612,0
40468,2092
237,8948
1093,9928
1949,10810
2805,12437
3661,0
4517,6650
5373,7283
6229,6989
7085,7233
7941,7228
8797,7193
9653,0
10509,5617
11365,8132
12221,7202
13077,10870
13933,11265
14789,14376
15645,0
16501,7324
17357,7547
18213,6833
19069,6898
19925,6951
20781,6662
21637,0
22493,6415
23349,9200
24205,8866
25061,9721
25917,10737
26773,12440
27629,0
28485,6797
29341,6773
30197,6932
31053,7195
31909,7720
32765,8043
33621,0
34477,6266
35333,8941
36189,9122
37045,9898
37901,11225
38757,11305
39613,0
40469,4387
238,7630
1094,7893
1950,8751
2806,10316
3662,0
4518,5108
5374,5599
6230,5390
7086,5528
7942,5568
8798,5514
9654,0
10510,4586
11366,5815
12222,6024
13078,8709
13934,9592
14790,10960
15646,0
16502,5301
17358,5722
18214,5183
19070,4693
19926,4786
20782,4942
21638,0
22494,5139
23350,7390
24206,7634
25062,8004
25918,8640
26774,10325
27630,0
28486,5199
29342,5382
30198,5402
31054,5413
31910,5634
32766,5478
33622,0
34478,5236
35334,7655
36190,7853
37046,8026
37902,7727
38758,9072
39614,0
40470,3594
239,9982
1095,10227
1951,10734
2807,12895
3663,3036
4519,7332
5375,8227
6231,7791
7087,7943
7943,8137
8799,8239
9655,2435
10511,6925
11367,9693
12223,10062
13079,10594
13935,11077
14791,13420
15647,2905
16503,8325
17359,8444
18215,7327
19071,7079
19927,7632
20783,7474
21639,2782
22495,7260
23351,10657
24207,10029
25063,10360
25919,11033
26775,13634
27631,2878
28487,7725
29343,8371
30199,7981
31055,7405
31911,7871
32767,7492
33623,2352
34479,7686
35335,9131
36191,10201
37047,10504
37903,11058
38759,12821
39615,1722
40471,6280
240,6945
1096,7356
1952,8138
2808,8968
3664,0
4520,5490
5376,5727
6232,5724
7088,5852
7944,5972
8800,6193
9656,0
10512,5377
11368,5934
12224,6579
13080,7927
13936,7798
14792,8723
15648,0
16504,4964
17360,5719
18216,4856
19072,4924
19928,5280
20784,5412
21640,0
22496,4842
23352,6471
24208,6864
25064,7186
25920,7667
26776,8152
27632,0
28488,4798
29344,5397
30200,5106
31056,5058
31912,5370
32768,5174
33624,0
34480,4957
35336,6745
36192,7232
37048,7564
37904,7510
38760,7689
39616,0
40472,2476
241,6112
1097,6142
1953,6814
2809,8460
3665,0
4521,4021
5377,4630
6233,4637
7089,4448
7945,4397
8801,4724
9657,0
10513,4097
11369,4999
12225,5413
13081,5697
13937,6630
14793,8204
15649,0
16505,3934
17361,4602
18217,4067
19073,4250
19929,4400
20785,4464
21641,0
22497,4188
23353,6026
24209,5819
25065,5869
25921,6386
26777,7544
27633,0
28489,4281
29345,4798
30201,4456
31057,4300
31913,4379
32769,4149
33625,0
34481,4425
35337,5673
36193,5659
37049,5970
37905,6512
38761,6970
39617,0
40473,1748
242,5664
1098,5808
1954,6114
2810,7498
3666,0
4522,3136
5378,4388
6234,4267
7090,4208
7946,4382
8802,4483
9658,0
10514,3241
11370,5440
12226,5363
13082,6187
13938,5958
14794,8188
15650,0
16506,3242
17362,4646
18218,4279
19074,4234
19930,4114
20786,3960
21642,0
22498,2980
23354,5458
24210,5613
25066,5745
25922,6013
26778,7395
27634,0
28490,3193
29346,4288
30202,4307
31058,4226
31914,4280
32770,4177
33626,0
34482,3176
35338,5366
36194,5409
37050,5605
37906,5886
38762,7030
39618,0
40474,1580
243,4906
1099,4875
1955,5008
2811,5734
3667,0
4523,2439
5379,4237
6235,4075
7091,3991
7947,4003
8803,4248
9659,0
10515,2706
11371,4939
12227,5023
13083,5319
13939,5638
14795,6167
15651,0
16507,2485
17363,4105
18219,3769
19075,4011
19931,4130
20787,4375
21643,0
22499,2314
23355,4951
24211,4822
25067,4831
25923,4965
26779,5723
27635,0
28491,2311
29347,4290
30203,4149
31059,4120
31915,4258
32771,4382
33627,0
34483,2502
35339,5135
36195,5137
37051,5077
37907,5367
38763,5888
39619,0
40475,1951
244,10093
1100,10349
1956,11890
2812,14695
3668,0
4524,7750
5380,8482
6236,7711
7092,8027
7948,8175
8804,8447
9660,0
10516,7603
11372,8887
12228,8920
13084,12187
13940,12787
14796,14644
15652,0
16508,8429
17364,8507
18220,7436
19076,7576
19932,7670
20788,8225
21644,0
22500,7718
23356,10746
24212,9964
25068,10647
25924,11623
26780,13960
27636,0
28492,8035
29348,7925
30204,7858
31060,8035
31916,8002
32772,7935
33628,0
34484,7656
35340,10713
36196,10834
37052,10933
37908,11728
38764,13816
39620,0
40476,5377
245,5435
1101,5415
1957,5604
2813,6468
3669,0
4525,5763
5381,4641
6237,4378
7093,4399
7949,4499
8805,2876
9661,0
10517,5737
11373,4576
12229,5246
13085,5964
13941,6045
14797,6950
15653,0
16509,5381
17365,4644
18221,4406
19077,4699
19933,4532
20789,2894
21645,0
22501,5650
23357,5620
24213,4188
25069,5716
25925,5977
26781,6573
27637,0
28493,8
29349,4646
30205,4374
31061,4431
31917,4512
32773,2885
33629,0
34485,5614
35341,6009
36197,4781
37053,6342
37909,6181
38765,6801
39621,0
40477,3403
246,8372
1102,8421
1958,8620
2814,9463
3670,0
4526,5527
5382,7491
6238,6686
7094,6583
7950,6511
8806,6913
9662,0
10518,5700
11374,8174
12230,8145
13086,8449
13942,8935
14798,10476
15654,0
16510,6345
17366,7314
18222,5762
19078,5979
19934,6660
20790,6928
21646,0
22502,5591
23358,8746
24214,8291
25070,8338
25926,8374
26782,9774
27638,0
28494,5488
29350,7687
30206,6747
31062,6703
31918,6865
32774,7100
33630,0
34486,5591
35342,8004
36198,8310
37054,8426
37910,8110
38766,8628
39622,0
40478,4171
247,15494
1103,16477
1959,17873
2815,19752
3671,0
4527,10377
5383,12662
6239,13287
7095,13400
7951,13853
8807,14883
9663,0
10519,10265
11375,15210
12231,15897
13087,17315
13943,19124
14799,20234
15655,0
16511,12637
17367,13110
18223,10275
19079,10635
19935,12318
20791,13844
21647,0
22503,10620
23359,15006
24215,15356
25071,14524
25927,14950
26783,17735
27639,0
28495,10915
29351,13476
30207,13657
31063,13260
31919,13759
32775,13996
33631,0
34487,10335
35343,13859
36199,15273
37055,15200
37911,15126
38767,15000
39623,0
40479,9161
248,7714
1104,7724
1960,8129
2816,9362
3672,0
4528,6788
5384,6872
6240,6478
7096,6419
7952,6399
8808,6610
9664,0
10520,6778
11376,7314
12232,7693
13088,8445
13944,8879
14800,9757
15656,0
16512,7001
17368,6477
18224,6265
19080,5788
19936,5866
20792,5473
21648,0
22504,6710
23360,7998
24216,7862
25072,7875
25928,8057
26784,9293
27640,0
28496,6838
29352,6317
30208,6262
31064,6290
31920,6434
32776,5608
33632,0
34488,6562
35344,8217
36200,8195
37056,8224
37912,7713
38768,9050
39624,0
40480,4310
249,7623
1105,7177
1961,7610
2817,8591
3673,0
4529,3870
5385,5374
6241,5819
7097,5288
7953,5360
8809,5377
9665,0
10521,3659
11377,6261
12233,8043
13089,7654
13945,7898
14801,9060
15657,0
16513,4101
17369,5629
18225,5793
19081,5094
19937,4805
20793,4579
21649,0
22505,3746
23361,6793
24217,7638
25073,6829
25929,7566
26785,8464
27641,0
28497,3830
29353,5340
30209,5781
31065,5276
31921,5307
32777,5518
33633,0
34489,3845
35345,6516
36201,7439
37057,7010
37913,6877
38769,7719
39625,0
40481,2319
250,5836
1106,5488
1962,5423
2818,6475
3674,0
4530,5045
5386,4726
6242,4055
7098,4132
7954,4147
8810,4462
9666,0
10522,5189
11378,4927
12234,5080
13090,5644
13946,5537
14802,6900
15658,0
16514,5302
17370,4408
18226,4108
19082,3690
19938,3844
20794,3853
21650,0
22506,5017
23362,5709
24218,5446
25074,5186
25930,5457
26786,6629
27642,0
28498,5236
29354,4647
30210,4251
31066,3984
31922,4121
32778,3661
33634,0
34490,5307
35346,5689
36202,5682
37058,5605
37914,5373
38770,5600
39626,0
40482,2729
251,4762
1107,5176
1963,5457
2819,6103
3675,0
4531,2503
5387,3902
6243,3917
7099,4064
7955,4068
8811,4115
9667,0
10523,2561
11379,4592
12235,3753
13091,5507
13947,5853
14803,6343
15659,0
16515,2498
17371,3924
18227,3857
19083,3841
19939,3871
20795,4053
21651,0
22507,2434
23363,4801
24219,4621
25075,5037
25931,5337
26787,6021
27643,0
28499,2519
29355,4019
30211,3926
31067,4027
31923,3957
32779,4197
33635,0
34491,2529
35347,4809
36203,4781
37059,5363
37915,5583
38771,6052
39627,0
40483,1561
252,7729
1108,7888
1964,8204
2820,9738
3676,0
4532,3873
5388,6367
6244,5491
7100,5786
7956,5902
8812,6121
9668,0
10524,3811
11380,6440
12236,6032
13092,7531
13948,8766
14804,9950
15660,0
16516,4468
17372,7003
18228,5849
19084,5728
19940,5411
20796,5587
21652,0
22508,3736
23364,8112
24220,7812
25076,7984
25932,8259
26788,9373
27644,0
28500,3894
29356,5985
30212,5822
31068,5837
31924,5667
32780,5436
33636,0
34492,3787
35348,7417
36204,7698
37060,7837
37916,8262
38772,9792
39628,0
40484,2231
253,4314
1109,4431
1965,4612
2821,5209
3677,0
4533,3574
5389,3322
6245,3214
7101,3411
7957,3424
8813,3467
9669,0
10525,3821
11381,4088
12237,3614
13093,4434
13949,4592
14805,5603
15661,0
16517,4204
17373,3728
18229,3239
19085,3301
19941,3242
20797,3107
21653,0
22509,3809
23365,4645
24221,4516
25077,4604
25933,4646
26789,5248
27645,0
28501,3753
29357,2994
30213,3052
31069,3362
31925,3322
32781,3158
33637,0
34493,3700
35349,4702
36205,4524
37061,4707
37917,4969
38773,5445
39629,0
40485,2440
254,6265
1110,6483
1966,6833
2822,7631
3678,0
4534,3707
5390,5003
6246,5197
7102,5072
7958,5069
8814,5413
9670,0
10526,3565
11382,4474
12238,5029
13094,6337
13950,7393
14806,7461
15662,0
16518,3795
17374,5220
18230,4718
19086,4850
19942,4988
20798,4912
21654,0
22510,3553
23366,5806
24222,6170
25078,6315
25934,6726
26790,7441
27646,0
28502,3676
29358,4999
30214,4859
31070,4891
31926,5145
32782,4913
33638,0
34494,3696
35350,5498
36206,6036
37062,6305
37918,6130
38774,6714
39630,0
40486,2487
255,11257
1111,11348
1967,12105
2823,12944
3679,0
4535,8316
5391,8499
6247,8655
7103,8563
7959,8694
8815,8831
9671,0
10527,7925
11383,9795
12239,10253
13095,12305
13951,13052
14807,13471
15663,0
16519,8685
17375,8849
18231,8536
19087,7840
19943,8482
20799,9035
21655,0
22511,8157
23367,10463
24223,10918
25079,10827
25935,11281
26791,11801
27647,0
28503,8011
29359,7815
30215,6735
31071,8639
31927,8647
32783,9104
33639,0
34495,8251
35351,10588
36207,10611
37063,10835
37919,11244
38775,12288
39631,0
40487,6316
256,5754
1112,5701
1968,5900
2824,6916
3680,0
4536,4100
5392,4855
6248,4414
7104,4473
7960,4543
8816,4492
9672,0
10528,4456
11384,4598
12240,4434
13096,6042
13952,6462
14808,7182
15664,0
16520,4838
17376,5138
18232,4589
19088,4522
19944,4327
20800,4497
21656,0
22512,4393
23368,5991
24224,5816
25080,5777
25936,5935
26792,6914
27648,0
28504,4323
29360,4758
30216,4544
31072,4523
31928,4386
32784,4633
33640,0
34496,4484
35352,5451
36208,5527
37064,5487
37920,5503
38776,6092
39632,0
40488,2833
257,17443
1113,18344
1969,19877
2825,21945
3681,7747
4537,8696
5393,11674
6249,11951
7105,12627
7961,12622
8817,12552
9673,7147
10529,8453
11385,14599
12241,14382
13097,19406
13953,19740
14809,25188
15665,8354
16521,9203
17377,12717
18233,11914
19089,11392
19945,12016
20801,12094
21657,7382
22513,7961
23369,15880
24225,16610
25081,17671
25937,18866
26793,21340
27649,7539
28505,8499
29361,11676
30217,11568
31073,12349
31929,11401
32785,11517
33641,7673
34497,8702
35353,14213
36209,15729
37065,16824
37921,17681
38777,18645
39633,8193
40489,8534
258,14094
1114,15658
1970,17564
2826,18415
3682,0
4538,10520
5394,10935
6250,11207
7106,11314
7962,11564
8818,12472
9674,0
10530,9749
11386,12810
12242,14621
13098,16482
13954,17054
14810,17938
15666,0
16522,9583
17378,10925
18234,10600
19090,10304
19946,11076
20802,10327
21658,0
22514,10280
23370,13348
24226,13972
25082,15539
25938,16685
26794,17711
27650,0
28506,10547
29362,10826
30218,10827
31074,10836
31930,11586
32786,10627
33642,0
34498,11322
35354,13663
36210,14733
