Id,Sales
14672,16227
15528,0
16384,9799
17240,10582
18096,8664
18952,8462
19808,8394
20664,9164
21520,0
22376,8852
23232,11054
24088,10680
24944,10782
25800,11417
26656,13964
27512,0
28368,9253
29224,9651
30080,8824
30936,8824
31792,8833
32648,9571
33504,0
34360,9385
35216,11591
36072,11125
36928,11337
37784,11992
38640,14626
39496,0
40352,9871
121,6338
977,6464
1833,7585
2689,9397
3545,0
4401,3659
5257,4919
6113,4661
6969,4661
7825,4683
8681,5055
9537,0
10393,3735
11249,6948
12105,6762
12961,7187
13817,8217
14673,10569
15529,0
16385,3882
17241,5403
18097,4537
18953,4431
19809,4400
20665,4854
21521,0
22377,3515
23233,6554
24089,6317
24945,6378
25801,7459
26657,9224
27513,0
28369,3661
29225,4922
30081,4604
30937,4604
31793,4613
32649,5043
33505,0
34361,3713
35217,6838
36073,6571
36929,6696
37785,7817
38641,9607
39497,0
40353,3903
122,6847
978,6984
1834,7440
2690,8691
3546,0
4402,5816
5258,6053
6114,5624
6970,5624
7826,5623
8682,5803
9538,0
10394,5945
11250,7573
12106,7335
12962,7796
13818,8093
14674,10876
15530,0
16386,6707
17242,7228
18098,5936
18954,5797
19810,5757
20666,6195
21522,0
22378,6059
23234,7647
24090,7363
24946,7433
25802,7905
26658,9522
27514,0
28370,6333
29226,6592
30082,6046
30938,6046
31794,6058
32650,6470
33506,0
34362,6424
35218,8031
36074,7681
36930,7827
37786,8296
38642,9965
39498,0
40354,6761
123,8256
979,8428
1835,9032
2691,11208
3547,0
4403,5357
5259,6700
6115,6735
6971,6741
7827,6794
8683,7411
9539,0
10395,5455
11251,8587
12107,8664
12963,9158
13819,9547
14675,12402
15531,0
16387,5386
17243,7252
18099,6524
18955,6379
19811,6360
20667,7191
21523,0
22379,5124
23235,8162
24091,8176
24947,8261
25803,8836
26659,11236
27515,0
28371,5360
29227,6704
30083,6652
30939,6657
31795,6703
32651,7394
33507,0
34363,5437
35219,8564
36075,8533
36931,8669
37787,9150
38643,11472
39499,0
40355,5736
124,9266
980,9451
1836,9959
2692,12010
3548,0
4404,8123
5260,8106
6116,7571
6972,7571
7828,7570
8684,8168
9540,0
10396,8304
11252,10016
12108,9817
12964,10112
13820,10379
14676,14096
15532,0
16388,8637
17244,8923
18100,7355
18956,7183
19812,7133
20668,7871
21524,0
22380,7789
23236,9453
24092,9198
24948,9286
25804,9772
26660,11918
27516,0
28372,8141
29228,8124
30084,7490
30940,7490
31796,7506
32652,8220
33508,0
34364,8258
35220,9911
36076,9592
36932,9753
37788,10200
38644,12412
39500,0
40356,8632
125,6045
981,6171
1837,6751
2693,8410
3549,0
4405,3624
5261,4635
6117,4619
6973,4623
7829,4658
8685,4967
9541,0
10397,3685
11253,6235
12109,6300
12965,6577
13821,6986
14677,9600
15533,0
16389,3666
17245,5031
18101,4491
18957,4391
19813,4376
20669,4756
21525,0
22381,3479
23237,5990
24093,5987
24949,6049
25805,6605
26661,8268
27517,0
28373,3626
29229,4638
30085,4562
30941,4566
31797,4589
32653,4949
33509,0
34365,3678
35221,6253
36077,6239
36933,6325
37789,6792
38645,8488
39501,0
40357,3842
126,6245
982,6375
1838,6921
2694,8647
3550,0
4406,3770
5262,4844
6118,4828
6974,4832
7830,4879
8686,5218
9542,0
10398,3834
11254,6559
12110,6627
12966,6932
13822,7306
14678,9808
15534,0
16390,3801
17246,5258
18102,4693
18958,4589
19814,4584
20670,5005
21526,0
22382,3619
23238,6187
24094,6184
24950,6249
25806,6771
26662,8500
27518,0
28374,0
29230,4847
30086,4768
30942,4772
31798,4806
32654,5199
33510,0
34366,3826
35222,6460
36078,6445
36934,6534
37790,7090
38646,8887
39502,0
40358,4070
127,6230
983,6355
1839,6765
2695,8216
3551,0
4407,4700
5263,5235
6119,5271
6975,5271
7831,5286
8687,5622
9543,0
10399,4787
11255,6469
12111,6517
12967,6794
13823,7026
14679,9451
15535,0
16391,4774
17247,5676
18103,5105
18959,4988
19815,4949
20671,5456
21527,0
22383,4496
23239,6169
24095,6170
24951,6229
25807,6618
26663,8249
27519,0
28375,4703
29231,5238
30087,5206
30943,5206
31799,5215
32655,5623
33511,0
34367,4770
35223,6473
36079,6439
36935,6522
37791,6831
38647,8407
39503,0
40359,5023
128,6214
984,6343
1840,7413
2696,8736
3552,0
4408,2714
5264,4639
6120,4624
6976,4628
7832,4663
8688,4878
9544,0
10400,2770
11256,6550
12112,6619
12968,7030
13824,7980
14680,10931
15536,0
16392,2959
17248,5530
18104,4899
18960,4790
19816,4775
20672,5200
21528,0
22384,2795
23240,6705
24096,6711
24952,6781
25808,7894
26664,9622
27520,0
28376,2913
29232,5058
30088,4977
30944,4982
31800,5007
32656,5402
33512,0
34368,2955
35224,7001
36080,6986
36936,7125
37792,8273
38648,10061
39504,0
40360,3157
129,7085
985,7227
1841,7754
2697,9266
3553,0
4409,6585
5265,6180
6121,5755
6977,5755
7833,5751
8689,6083
9545,0
10401,6697
11257,7856
12113,7525
12969,7760
13825,8099
14681,10584
15537,0
16393,6955
17249,6796
18105,5601
18961,5480
19817,5413
20673,5943
21529,0
22385,6338
23241,7400
24097,7011
24953,7078
25809,7586
26665,9335
27521,0
28377,6589
29233,6183
30089,5684
30945,5684
31801,5693
32657,6125
33513,0
34369,6683
35225,7731
36081,7312
36937,7406
37793,7961
38649,9607
39505,0
40361,7071
130,5388
986,5495
1842,5966
2698,7321
3554,0
4410,3534
5266,4171
6122,4151
6978,4151
7834,4176
8690,4416
9546,0
10402,3594
11258,5577
12114,5627
12970,5870
13826,6188
14682,8424
15538,0
16394,3593
17250,4527
18106,4035
18962,3943
19818,3923
20674,4314
21530,0
22386,3393
23242,5346
24098,5335
24954,5386
25810,5837
26666,7376
27522,0
28378,3536
29234,4173
30090,4100
30946,4100
31802,4120
32658,4422
33514,0
34370,3587
35226,5581
36082,5560
36938,5632
37794,6016
38650,7482
39506,0
40362,3773
131,7295
987,7447
1843,8107
2699,9819
3555,0
4411,4608
5267,5955
6123,5935
6979,5940
7835,5976
8691,6356
9547,0
10403,4687
11259,7626
12115,7705
12971,8178
13827,8655
14683,10857
15539,0
16395,4638
17251,6452
18107,5769
18963,5641
19819,5615
20675,6200
21531,0
22387,4424
23243,7228
24099,7224
24955,7299
25811,7931
26667,9877
27523,0
28379,4611
29235,5958
30091,5861
30947,5866
31803,5896
32659,6355
33515,0
34371,4677
35227,7546
36083,7529
36939,7649
37795,8266
38651,10124
39507,0
40363,4987
132,7398
988,7552
1844,8213
2700,9726
3556,0
4412,6187
5268,6305
6124,6092
6980,6097
7836,6143
8692,6520
9548,0
10404,6292
11260,7841
12116,7839
12972,8209
13828,8668
14684,10957
15540,0
16396,6290
17252,6843
18108,5922
18964,5801
19820,5781
20676,6243
21532,0
22388,5950
23244,7408
24100,7326
24956,7402
25812,8035
26668,9561
27524,0
28380,0
29236,6309
30092,6017
30948,6022
31804,6051
32660,6496
33516,0
34372,6279
35228,7734
36084,7635
36940,7740
37796,8401
38652,9980
39508,0
40364,6689
133,5735
989,5855
1845,6631
2701,7324
3557,0
4413,2599
5269,4508
6125,4494
6981,4498
7837,4541
8693,4743
9549,0
10405,2653
11261,5970
12117,6033
12973,6311
13829,6934
14685,9379
15541,0
16397,2838
17253,5384
18109,4762
18965,4656
19821,4650
20677,5063
21533,0
22389,2677
23245,6188
24101,6194
24957,6258
25813,7061
26669,7987
27525,0
28381,0
29237,4916
30093,4838
30949,4842
31805,4876
32661,5260
33517,0
34373,2830
35229,6462
36085,6448
36941,6562
37797,7308
38653,8253
39509,0
40365,2976
134,7249
990,7400
1846,7961
2702,9890
3558,0
4414,5283
5270,5862
6126,5534
6982,5539
7838,5548
8694,5944
9550,0
10406,5372
11262,7835
12118,7596
12974,8047
13830,8433
14686,11051
15542,0
16398,5551
17254,6378
18110,5386
18966,5265
19822,5226
20678,5745
21534,0
22390,5075
23246,7490
24102,7184
24958,7259
25814,7798
26670,9815
27526,0
28382,5286
29238,5866
30094,5466
30950,5470
31806,5480
32662,5968
33518,0
34374,5361
35230,7813
36086,7481
36942,7600
37798,8065
38654,10098
39510,0
40366,5560
135,6013
991,6138
1847,6682
2703,8151
3559,0
4415,3473
5271,4732
6127,4716
6983,4720
7839,4749
8695,5086
9551,0
10407,3532
11263,6237
12119,6302
12975,6665
13831,7054
14687,9002
15543,0
16399,3496
17255,5128
18111,4585
18967,4483
19823,4462
20679,4969
21535,0
22391,3334
23247,5958
24103,5955
24959,6017
25815,6537
26671,8199
27527,0
28383,3475
29239,4735
30095,4658
30951,4662
31807,4686
32663,5082
33519,0
34375,3525
35231,6220
36087,6206
36943,6305
37799,6760
38655,8331
39511,0
40367,3716
136,7798
992,7960
1848,8516
2704,10322
3560,0
4416,6243
5272,6603
6128,6629
6984,6634
7840,6666
8696,7102
9552,0
10408,6357
11264,8185
12120,8247
12976,8749
13832,9104
14688,11434
15544,0
16400,6330
17256,7147
18112,6420
18968,6278
19824,6240
20680,6880
21536,0
22392,5971
23248,7719
24104,7722
24960,7803
25816,8331
26672,10348
27528,0
28384,6246
29240,6607
30096,6547
30952,6552
31808,6576
32664,7091
33520,0
34376,6335
35232,8099
36088,8059
36944,8188
37800,8695
38656,10656
39512,0
40368,6761
137,5167
993,5271
1849,6206
2705,7519
3561,0
4417,3092
5273,3995
6129,3790
6985,3790
7841,3789
8697,4051
9553,0
10409,3157
11265,5650
12121,5488
12977,5809
13833,6662
14689,8495
15545,0
16401,3280
17257,4388
18113,3689
18969,3601
19825,3576
20681,3916
21537,0
22393,2971
23249,5319
24105,5111
24961,5160
25817,6077
26673,7459
27529,0
28385,3094
29241,3995
30097,3742
30953,3742
31809,3750
32665,4068
33521,0
34377,3138
35233,5557
36089,5330
36945,5432
37801,6368
38657,7768
39513,0
40369,3298
138,6273
994,6404
1850,7463
2706,8781
3562,0
4418,3094
5274,5024
6130,5008
6986,5012
7842,5061
8698,5276
9554,0
10410,3159
11266,6530
12122,6599
12978,6903
13834,7804
14690,11189
15546,0
16402,3352
17258,5952
18114,5265
18970,5148
19826,5142
20682,5588
21538,0
22394,3162
23250,6716
24106,6722
24962,6792
25818,7885
26674,9501
27530,0
28386,3296
29242,5435
30098,5348
30954,5353
31810,5391
32666,5805
33522,0
34378,3343
35234,7012
36090,6997
36946,7121
37802,8161
38658,9817
39514,0
40370,3514
139,6832
995,6969
1851,7341
2707,9101
3563,0
4419,5871
5275,5797
6131,5337
6987,5337
7843,5330
8699,5701
9555,0
10411,5979
11267,7394
12123,7130
12979,7340
13835,7532
14691,10541
15547,0
16403,6194
17259,6342
18115,5176
18971,5055
19827,5014
20683,5496
21539,0
22395,5620
23251,7086
24107,6784
24963,6849
25819,7191
26675,9050
27531,0
28387,5875
29243,5800
30099,5272
30955,5272
31811,5277
32667,5749
33523,0
34379,5959
35235,7415
36091,7061
36947,7152
37803,7405
38659,9299
39515,0
40371,6145
140,4954
996,5057
1852,5910
2708,7183
3564,0
4420,2117
5276,3704
6132,3692
6988,3695
7844,3723
8700,4021
9556,0
10412,2161
11268,5158
12124,5212
12980,5535
13836,6284
14692,8273
15548,0
16404,2168
17260,4084
18116,3618
18972,3537
19828,3526
20684,3881
21540,0
22396,2048
23252,5020
24108,5025
24964,5077
25820,5911
26676,7282
27532,0
28388,0
29244,3735
30100,3675
30956,3678
31812,3697
32668,4032
33524,0
34380,2166
35236,5242
36092,5231
36948,5335
37804,6195
38660,7614
39516,0
40372,2314
141,7046
997,7186
1853,7609
2709,9361
3565,0
4421,5802
5277,6131
6133,5602
6989,5602
7845,5595
8701,6032
9557,0
10413,5908
11269,7752
12125,7394
12981,7837
13837,8082
14693,10418
15549,0
16405,6090
17261,6663
18117,5432
18973,5305
19829,5237
20685,5853
21541,0
22397,5554
23253,7388
24109,6996
24965,7063
25821,7444
26677,9385
27533,0
28389,5805
29245,6135
30101,5533
30957,5533
31813,5538
32669,6068
33525,0
34381,5888
35237,7731
36093,7282
36949,7392
37805,7719
38661,9589
39517,0
40373,6115
142,4812
998,4912
1854,5392
2710,6417
3566,0
4422,3963
5278,4127
6134,3927
6990,3930
7846,3959
8702,4223
9558,0
10414,4030
11270,5144
12126,5065
12982,5304
13838,5653
14694,7219
15550,0
16406,4029
17262,4479
18118,3818
18974,3740
19830,3727
20686,4044
21542,0
22398,3811
23254,4892
24110,4765
24966,4815
25822,5275
26678,6308
27534,0
28390,0
29246,4129
30102,3878
30958,3882
31814,3901
32670,4208
33526,0
34382,4022
35238,5107
36094,4966
36950,5034
37806,5480
38662,6542
39518,0
40374,4257
143,8028
999,8195
1855,8683
2711,10259
3567,0
4423,5302
5279,6578
6135,6614
6991,6620
7847,6663
8703,6976
9559,0
10415,5420
11271,8466
12127,8544
12983,9032
13839,9301
14695,12576
15551,0
16407,5774
17263,7852
18119,6998
18975,6842
19831,6823
20687,7434
21543,0
22399,5441
23255,8641
24111,8670
24967,8760
25823,9246
26679,11262
27535,0
28391,5692
29247,7189
30103,7135
30959,7141
31815,7180
32671,7765
33527,0
34383,5774
35239,9069
36095,9038
36951,9217
37807,9704
38663,11832
39519,0
40375,6173
144,5934
1000,6052
1856,6489
2712,8059
3568,0
4424,4858
5280,4741
6136,4512
6992,4512
7848,4514
8704,4816
9560,0
10416,4940
11272,6317
12128,6184
12984,6366
13840,6648
14696,9428
15552,0
16408,5130
17264,5214
18120,4392
18976,4289
19832,4261
20688,4674
21544,0
22400,4667
23256,6085
24112,5892
24968,5948
25824,6357
26680,8041
27536,0
28392,4860
29248,4744
30104,4457
30960,4457
31816,4468
32672,4863
33528,0
34384,4930
35240,6336
36096,6124
36952,6203
37808,6537
38664,8222
39520,0
40376,5077
145,5940
1001,6059
1857,7080
2713,8651
3569,0
4425,3648
5281,4695
6137,4403
6993,4403
7849,4402
8705,4746
9561,0
10417,3724
11273,6634
12129,6357
12985,6765
13841,7710
14697,9923
15553,0
16409,3870
17265,5184
18121,4308
18977,4207
19833,4178
20689,4628
21545,0
22401,3505
23257,6246
24113,5921
24969,5977
25825,6972
26681,8656
27537,0
28393,3650
29249,4722
30105,4371
30961,4371
31817,4381
32673,4807
33529,0
34385,3702
35241,6513
36097,6163
36953,6280
37809,7323
38665,9036
39521,0
40377,3919
146,6456
1002,6590
1858,7258
2714,8608
3570,0
4426,4336
5282,5361
6138,5269
6994,5273
7850,5329
8706,5665
9562,0
10418,4410
11274,6682
12130,6795
12986,7103
13842,7595
14698,9651
15554,0
16410,4386
17266,5818
18122,5122
18978,5017
19834,5016
20690,5425
21546,0
22402,4170
23258,6354
24114,6393
24970,6459
25826,7100
26682,8462
27538,0
28394,0
29250,5364
30106,5204
30962,5208
31818,5250
32674,5645
33530,0
34386,4400
35242,6634
36098,6662
36954,6754
37810,7375
38666,8775
39522,0
40378,4657
147,6962
1003,7107
1859,7729
2715,9137
3571,0
4427,5581
5283,6052
6139,5745
6995,5750
7851,5792
8707,6137
9563,0
10419,5676
11275,7510
12131,7377
12987,7725
13843,8157
14699,10279
15555,0
16411,5675
17267,6569
18123,5585
18979,5471
19835,5452
20691,5877
21547,0
22403,5367
23259,7096
24115,6895
24971,6966
25827,7561
26683,8982
27539,0
28395,0
29251,6055
30107,5674
30963,5679
31819,5707
32675,6115
33531,0
34387,5664
35243,7407
36099,7185
36955,7284
37811,7906
38667,9376
39523,0
40379,6034
148,9509
1004,9699
1860,10520
2716,12731
3572,0
4428,9053
5284,8877
6140,7911
6996,7911
7852,7947
8708,8555
9564,0
10420,9219
11276,10640
12132,10137
12988,10488
13844,11080
14700,14383
15556,0
16412,9518
17268,9662
18124,7671
18980,7505
19836,7453
20692,8160
21548,0
22404,8681
23260,9983
24116,9442
24972,9533
25828,10305
26684,12473
27540,0
28396,0
29252,8882
30108,7813
30964,7813
31820,7829
32676,8536
33532,0
34388,9188
35244,10447
36100,9827
36956,9954
37812,10840
38668,13092
39524,0
40380,9709
149,6561
1005,6697
1861,7290
2717,8811
3573,0
4429,4585
5285,5363
6141,5337
6997,5342
7853,5382
8709,5733
9565,0
10421,4663
11277,6867
12133,6929
12989,7385
13845,7815
14701,9796
15557,0
16413,4654
17269,5811
18125,5188
18981,5073
19837,5057
20693,5481
21549,0
22405,4401
23261,6509
24117,6497
24973,6564
25829,7132
26685,8737
27541,0
28397,4588
29253,5366
30109,5271
30965,5276
31821,5303
32677,5703
33533,0
34389,4653
35245,6795
36101,6771
36957,6879
37813,7433
38669,9084
39525,0
40381,4962
150,7322
1006,7442
1862,7850
2718,8696
3574,0
4430,5892
5286,6502
6142,5851
6998,5831
7854,5851
8710,6181
9566,0
10422,6023
11278,8244
12134,7746
12990,7962
13846,8173
14702,11385
15558,0
16414,6711
17270,7787
18126,6184
18982,6018
19838,5970
20694,6573
21550,0
22406,6052
23262,8525
24118,7963
24974,8011
25830,8406
26686,9646
27542,0
28398,6326
29254,7090
30110,6298
30966,6276
31822,6283
32678,6866
33534,0
34390,6416
35246,8923
36102,8279
36958,8389
37814,8712
38670,9976
39526,0
40382,6660
151,8143
1007,8312
1863,8877
2719,10759
3575,0
4431,6441
5287,6895
6143,6922
6999,6927
7855,6948
8711,7403
9567,0
10423,6559
11279,8547
12135,8612
12991,9135
13847,9490
14703,11919
15559,0
16415,6530
17271,7463
18127,6704
18983,6555
19839,6504
20695,7172
21551,0
22407,6160
23263,8060
24119,8064
24975,8147
25831,8684
26687,10786
27543,0
28399,6444
29255,6899
30111,6836
30967,6842
31823,6855
32679,7391
33535,0
34391,6536
35247,8457
36103,8415
36959,8549
37815,9063
38671,11108
39527,0
40383,6975
152,7738
1008,7893
1864,8500
2720,10594
3576,0
4432,5486
5288,6295
6144,5922
7000,5922
7856,5946
8712,6392
9568,0
10424,5579
11280,8428
12136,8128
12992,8615
13848,9038
14704,11894
15560,0
16416,5765
17272,6849
18128,5763
18984,5629
19840,5602
20696,6196
21552,0
22408,5271
23264,8054
24120,7684
24976,7757
25832,8327
26688,10544
27544,0
28400,5489
29256,6298
30112,5849
30968,5849
31824,5874
32680,6436
33536,0
34392,5568
35248,8385
36104,7986
36960,8107
37816,8631
38672,10874
39528,0
40384,5816
153,6076
1009,6198
1865,6586
2721,7511
3577,0
4433,5205
5289,5557
6145,5134
7001,5134
7857,5132
8713,5553
9569,0
10425,5321
11281,6798
12137,6556
12993,6762
13849,6993
14705,9415
15561,0
16417,5705
17273,6397
18129,5215
18985,5093
19841,5057
20697,5612
21553,0
22409,5145
23265,6673
24121,6397
24977,6458
25833,6838
26689,7908
27545,0
28401,5378
29257,5824
30113,5311
30969,5311
31825,5322
32681,5861
33537,0
34393,5455
35249,6994
36105,6661
36961,6773
37817,7087
38673,8178
39529,0
40385,5662
154,6880
1010,7023
1866,7717
2722,9398
3578,0
4434,4252
5290,5551
6146,5532
7002,5537
7858,5571
8714,5957
9570,0
10426,4325
11282,7191
12138,7266
12994,7712
13850,8239
14706,10420
15562,0
16418,4295
17274,6014
18130,5378
18986,5258
19842,5234
20698,5810
21554,0
22410,4082
23266,6816
24122,6813
24978,6884
25834,7550
26690,9454
27546,0
28402,4255
29258,5554
30114,5464
30970,5468
31826,5496
32682,5956
33538,0
34394,4316
35250,7116
36106,7100
36962,7213
37818,7868
38674,9690
39530,0
40386,4602
155,4677
1011,4727
1867,5525
2723,6011
3579,0
4435,2352
5291,3222
6147,3194
7003,3165
7859,3161
8715,3309
9571,0
10427,2402
11283,4725
12139,4824
12995,4947
13851,5619
14707,7695
15563,0
16419,2682
17275,3803
18131,3335
18987,3234
19843,3192
20699,3548
21555,0
22411,2429
23267,4919
24123,4975
24979,4977
25835,5780
26691,6614
27547,0
28403,2526
29259,3459
30115,3385
30971,3354
31827,3433
32683,3741
33539,0
34395,2562
35251,5237
36107,5281
36963,5321
37819,6018
38675,6768
39531,0
40387,2618
156,6645
1012,6778
1868,7179
2724,8833
3580,0
4436,5734
5292,5854
6148,5374
7004,5374
7860,5373
8716,5841
9572,0
10428,5862
11284,7410
12140,7079
12996,7535
13852,7783
14708,10045
15564,0
16420,6087
17276,6434
18132,5221
18988,5099
19844,5063
20700,5636
21556,0
22412,5499
23268,6959
24124,6600
24980,6663
25836,7044
26692,8777
27548,0
28404,5747
29260,5867
30116,5317
30972,5317
31828,5328
32684,5886
33540,0
34396,5830
35252,7292
36108,6879
36964,7010
37820,7393
38676,9185
39532,0
40388,6135
157,4447
1013,4499
1869,5301
2725,5714
3581,0
4437,1792
5293,3083
6149,3263
7005,3236
7861,3278
8717,3444
9573,0
10429,1829
11285,4155
12141,4552
12997,4724
13853,5405
14709,6602
15565,0
16421,1823
17277,3377
18133,3172
18989,3079
19845,3085
20701,3303
21557,0
22413,1723
23269,4062
24125,4402
24981,4407
25837,5184
26693,5617
27549,0
28405,0
29261,3084
30117,3223
30973,3196
31829,3230
32685,3431
33541,0
34397,1818
35253,4241
36109,4587
36965,4626
37821,5238
38677,5666
39533,0
40389,1872
158,6928
1014,7072
1870,7540
2726,9158
3582,0
4438,5173
5294,5677
6150,5699
7006,5703
7862,5729
8718,6094
9574,0
10430,5268
11286,7175
12142,7230
12998,7543
13854,7813
14710,10597
15566,0
16422,5254
17278,6154
18134,5520
18990,5397
19846,5363
20702,5913
21558,0
22414,4948
23270,6858
24126,6861
24982,6932
25838,7377
26694,9195
27550,0
28406,5176
29262,5680
30118,5628
30974,5633
31830,5652
32686,6094
33542,0
34398,5250
35254,7196
36110,7160
36966,7258
37822,7597
38678,9349
39534,0
40390,5488
159,6026
1015,6199
1871,7278
2727,8854
3583,0
4439,2587
5295,4427
6151,4413
7007,4451
7863,4479
8719,4823
9575,0
10431,2641
11287,6338
12143,6405
12999,6827
13855,7786
14711,9998
15567,0
16423,2649
17279,4879
18135,4322
18991,4259
19847,4245
20703,4672
21559,0
22415,2503
23271,6050
24127,6056
24983,6167
25839,7213
26695,8886
27551,0
28407,2609
29263,4462
30119,4391
30975,4429
31831,4451
32687,4854
33543,0
34399,2646
35255,6318
36111,6305
36967,6480
37823,7560
38679,9291
39535,0
40391,2827
160,6776
1016,6893
1872,7260
2728,7950
3584,3066
4440,4602
5296,5800
6152,5732
7008,5717
7864,5759
8720,6003
9576,3116
10432,4705
11288,7202
12144,7122
13000,7419
13856,7585
14712,10088
15568,3344
16424,4981
17280,6879
18136,6017
18992,5863
19848,5851
20704,6357
21560,3185
22416,4686
23272,7386
24128,7260
24984,7310
25840,7670
26696,8672
27552,3308
28408,4902
29264,6289
30120,6135
30976,6118
31832,6157
32688,6639
33544,3374
34400,4972
35256,7751
36112,7569
36968,7675
37824,7950
38680,9003
39536,3545
40392,5231
161,4684
1017,4778
1873,5029
2729,6163
3585,0
4441,3830
5297,3777
6153,3577
7009,3577
7865,3575
8721,3833
9577,0
10433,3895
11289,5043
12145,4882
13001,5026
13857,5152
14713,7135
15569,0
16425,4045
17281,4153
18137,3481
18993,3400
19849,3375
20705,3720
21561,0
22417,3679
23273,4851
24129,4644
24985,4689
25841,4926
26697,6148
27553,0
28409,3832
29265,3779
30121,3533
30977,3533
31833,3539
32689,3870
33545,0
34401,3887
35257,5058
36113,4834
36969,4897
37825,5066
38681,6287
39537,0
40393,4003
162,6570
1018,6707
1874,7107
2730,8378
3586,0
4442,4557
5298,5518
6154,5548
7010,5553
7866,5597
8722,5847
9578,0
10434,4659
11290,6929
12146,6993
13002,7392
13858,7613
14714,10189
15570,0
16426,4924
17282,6534
18138,5824
18994,5694
19850,5686
20706,6182
21562,0
22418,4640
23274,7017
24130,7040
24986,7113
25842,7508
26698,9125
27554,0
28410,4854
29266,5983
30122,5938
30978,5943
31834,5984
32690,6457
33546,0
34402,4923
35258,7364
36114,7339
36970,7485
37826,7880
38682,9586
39538,0
40394,5264
163,6515
1019,6585
1875,7142
2731,8767
3587,0
4443,5971
5299,5894
6155,5328
7011,5280
7867,5279
8723,5644
9579,0
10435,6080
11291,7335
12147,6960
13003,7137
13859,7530
14715,10216
15571,0
16427,6278
17283,6416
18139,5167
18995,5010
19851,4951
20707,5485
21563,0
22419,5726
23275,6866
24131,6469
24987,6472
25843,6987
26699,8803
27555,0
28411,5974
29267,5897
30123,5262
30979,5215
31835,5226
32691,5687
33547,0
34403,6059
35259,7185
36115,6733
36971,6758
37827,7377
38683,9164
39539,0
40395,6449
164,4887
1020,4940
1876,5779
2732,6424
3588,0
4444,2642
5300,3640
6156,3437
7012,3406
7868,3405
8724,3641
9580,0
10436,2697
11292,5196
12148,5041
13004,5169
13860,5878
14716,7551
15572,0
16428,2808
17284,4005
18140,3345
18996,3243
19852,3205
20708,3563
21564,0
22420,2543
23276,5052
24132,4854
24988,4857
25844,5654
26700,6472
27556,0
28412,2644
29268,3642
30124,3394
30980,3364
31836,3384
32692,3688
33548,0
34404,2682
35260,5289
36116,5067
36972,5106
37828,5781
38684,6502
39540,0
40396,2740
165,6881
1021,7018
1877,7563
2733,9348
3589,0
4445,5608
5301,5499
6157,5195
7013,5195
7869,5222
8725,5586
9581,0
10437,5703
11293,7402
12149,7216
13005,7460
13861,7830
14717,10440
15573,0
16429,5913
17285,6036
18141,5056
18997,4938
19853,4906
20709,5364
21565,0
22421,5388
23277,7085
24133,6832
24989,6898
25845,7408
26701,9175
27557,0
28413,0
29269,5502
30125,5131
30981,5131
31837,5144
32693,5581
33549,0
34405,0
35261,7376
36117,7101
36973,7208
37829,7666
38685,9436
39541,0
40397,5898
166,6861
1022,7004
1878,7547
2734,9182
3590,0
4446,5590
5302,5481
6158,5183
7014,5187
7870,5203
8726,5524
9582,0
10438,5685
11294,7373
12150,7195
13006,7445
13862,7804
14718,10387
15574,0
16430,5894
17286,6017
18142,5044
18998,4930
19854,4888
20710,5397
21566,0
22422,5370
23278,7058
24134,6813
24990,6884
25846,7384
26702,9236
27558,0
28414,5593
29270,5484
30126,5119
30982,5123
31838,5139
32694,5576
33550,0
34406,5673
35262,7348
36118,7081
36974,7194
37830,7651
38686,9416
39542,0
40398,5879
167,6398
1023,6531
1879,7026
2735,8757
3591,0
4447,4895
5303,5271
6159,4954
7015,4959
7871,4967
8727,5415
9583,0
10439,4978
11295,6957
12151,6704
13007,7112
13863,7453
14719,9804
15575,0
16431,5144
17287,5734
18143,4822
18999,4713
19855,4679
20711,5249
21567,0
22423,4703
23279,6664
24135,6353
24991,6419
25847,6883
26703,8716
27559,0
28415,4898
29271,5274
30127,4893
30983,4897
31839,4906
32695,5453
33551,0
34407,4968
35263,6938
36119,6603
36975,6708
37831,7118
38687,8968
39543,0
40399,5152
168,6445
1024,6579
1880,7019
2736,8714
3592,0
4448,4753
5304,5162
6160,5182
7016,5187
7872,5218
8728,5570
9584,0
10440,4840
11296,6674
12152,6725
13008,7017
13864,7273
14720,9904
15576,0
16432,4827
17288,5597
18144,5019
19000,4908
19856,4884
20712,5297
21568,0
22424,4546
23280,6379
24136,6382
24992,6448
25848,6867
26704,8538
27560,0
28416,0
29272,5165
30128,5118
30984,5123
31840,5140
32696,5542
33552,0
34408,4824
35264,6694
36120,6660
36976,6752
37832,7071
38688,8807
39544,0
40400,5043
169,5498
1025,5612
1881,6110
2737,7388
3593,0
4449,3438
5305,4431
6161,4416
7017,4420
7873,4453
8729,4728
9585,0
10441,3497
11297,5783
12153,5843
13009,6202
13865,6564
14721,8192
15577,0
16433,3473
17289,4802
18145,4293
19001,4198
19857,4184
20713,4612
21569,0
22425,3301
23281,5448
24137,5445
24993,5501
25849,5977
26705,7431
27561,0
28417,3440
29273,4433
30129,4361
30985,4365
31841,4394
32697,4727
33553,0
34409,3489
35265,5687
36121,5674
36977,5765
37833,6268
38689,7664
39545,0
40401,3744
170,5597
1026,5713
1882,6267
2738,7602
3594,0
4450,3818
5306,4521
6162,4500
7018,4504
7874,4538
8730,4834
9586,0
10442,3883
11298,5858
12154,5911
13010,6274
13866,6691
14722,8429
15578,0
16434,3875
