Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Day,DayInt,Month,Open,Promo,Promo2,Promo2SinceWeek,Promo2SinceYear,SchoolHoliday,Store,StoreType,Weekend,Year
0,12540.0,-1.0,-1.0,24,0,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,23,6,8,0.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,22,5,8,1.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,21,4,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,20,3,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,19,2,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,18,1,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,17,0,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,16,6,8,0.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,15,5,8,1.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,14,4,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,13,3,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,12,2,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,11,1,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,10,0,8,1.0,0,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,9,6,8,0.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,8,5,8,1.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,7,4,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,6,3,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,5,2,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,4,1,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,3,0,8,1.0,1,0,-1.0,-1.0,1,168,0,0,2015
0,12540.0,-1.0,-1.0,2,6,8,0.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,12540.0,-1.0,-1.0,1,5,8,1.0,0,0,-1.0,-1.0,0,168,0,1,2015
0,980.0,7.0,2014.0,17,3,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,16,2,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,15,1,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,14,0,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,13,6,9,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,12,5,9,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,11,4,9,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,10,3,9,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,9,2,9,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,8,1,9,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,7,0,9,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,6,6,9,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,5,5,9,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,4,4,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,3,3,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,2,2,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,1,1,9,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,31,0,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,30,6,8,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,29,5,8,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,28,4,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,27,3,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,26,2,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,25,1,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,24,0,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,23,6,8,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,22,5,8,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,21,4,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,20,3,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,19,2,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,18,1,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,17,0,8,1.0,1,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,16,6,8,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,15,5,8,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,14,4,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,13,3,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,12,2,8,1.0,0,1,18.0,2014.0,0,169,3,0,2015
0,980.0,7.0,2014.0,11,1,8,1.0,0,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,10,0,8,1.0,0,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,9,6,8,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,8,5,8,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,7,4,8,1.0,1,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,6,3,8,1.0,1,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,5,2,8,1.0,1,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,4,1,8,1.0,1,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,3,0,8,1.0,1,1,18.0,2014.0,1,169,3,0,2015
0,980.0,7.0,2014.0,2,6,8,0.0,0,1,18.0,2014.0,0,169,3,1,2015
0,980.0,7.0,2014.0,1,5,8,1.0,0,1,18.0,2014.0,0,169,3,1,2015
0,1070.0,5.0,2015.0,17,3,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,16,2,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,15,1,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,14,0,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,13,6,9,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,12,5,9,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,11,4,9,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,10,3,9,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,9,2,9,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,8,1,9,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,7,0,9,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,6,6,9,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,5,5,9,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,4,4,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,3,3,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,2,2,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,1,1,9,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,31,0,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,30,6,8,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,29,5,8,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,28,4,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,27,3,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,26,2,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,25,1,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,24,0,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,23,6,8,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,22,5,8,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,21,4,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,20,3,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,19,2,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,18,1,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,17,0,8,1.0,1,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,16,6,8,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,15,5,8,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,14,4,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,13,3,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,12,2,8,1.0,0,1,14.0,2011.0,0,170,0,0,2015
0,1070.0,5.0,2015.0,11,1,8,1.0,0,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,10,0,8,1.0,0,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,9,6,8,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,8,5,8,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,7,4,8,1.0,1,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,6,3,8,1.0,1,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,5,2,8,1.0,1,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,4,1,8,1.0,1,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,3,0,8,1.0,1,1,14.0,2011.0,1,170,0,0,2015
0,1070.0,5.0,2015.0,2,6,8,0.0,0,1,14.0,2011.0,0,170,0,1,2015
0,1070.0,5.0,2015.0,1,5,8,1.0,0,1,14.0,2011.0,0,170,0,1,2015
0,2640.0,-1.0,-1.0,17,3,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,16,2,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,15,1,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,14,0,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,13,6,9,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,12,5,9,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,11,4,9,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,10,3,9,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,9,2,9,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,8,1,9,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,7,0,9,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,6,6,9,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,5,5,9,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,4,4,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,3,3,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,2,2,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,1,1,9,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,31,0,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,30,6,8,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,29,5,8,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,28,4,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,27,3,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,26,2,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,25,1,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,24,0,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,23,6,8,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,22,5,8,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,21,4,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,20,3,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,19,2,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,18,1,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,17,0,8,1.0,1,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,16,6,8,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,15,5,8,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,14,4,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,13,3,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,12,2,8,1.0,0,0,-1.0,-1.0,0,171,0,0,2015
0,2640.0,-1.0,-1.0,11,1,8,1.0,0,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,10,0,8,1.0,0,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,9,6,8,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,8,5,8,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,7,4,8,1.0,1,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,6,3,8,1.0,1,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,5,2,8,1.0,1,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,4,1,8,1.0,1,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,3,0,8,1.0,1,0,-1.0,-1.0,1,171,0,0,2015
0,2640.0,-1.0,-1.0,2,6,8,0.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,2640.0,-1.0,-1.0,1,5,8,1.0,0,0,-1.0,-1.0,0,171,0,1,2015
0,110.0,-1.0,-1.0,17,3,9,1.0,1,1,40.0,2014.0,0,172,0,0,2015
0,110.0,-1.0,-1.0,16,2,9,1.0,1,1,40.0,2014.0,0,172,0,0,2015
0,110.0,-1.0,-1.0,15,1,9,1.0,1,1,40.0,2014.0,0,172,0,0,2015
0,110.0,-1.0,-1.0,14,0,9,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,13,6,9,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,12,5,9,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,11,4,9,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,10,3,9,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,9,2,9,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,8,1,9,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,7,0,9,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,6,6,9,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,5,5,9,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,4,4,9,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,3,3,9,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,2,2,9,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,1,1,9,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,31,0,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,30,6,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,29,5,8,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,28,4,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,27,3,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,26,2,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,25,1,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,24,0,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,23,6,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,22,5,8,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,21,4,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,20,3,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,19,2,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,18,1,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,17,0,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,16,6,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,15,5,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,14,4,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,13,3,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,12,2,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,11,1,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,10,0,8,1.0,0,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,9,6,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,8,5,8,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,7,4,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,6,3,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,5,2,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,4,1,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,3,0,8,1.0,1,1,40.0,2014.0,1,172,0,0,2015
0,110.0,-1.0,-1.0,2,6,8,0.0,0,1,40.0,2014.0,0,172,0,1,2015
0,110.0,-1.0,-1.0,1,5,8,1.0,0,1,40.0,2014.0,0,172,0,1,2015
0,13090.0,-1.0,-1.0,17,3,9,1.0,1,1,22.0,2012.0,0,174,0,0,2015
0,13090.0,-1.0,-1.0,16,2,9,1.0,1,1,22.0,2012.0,0,174,0,0,2015
0,13090.0,-1.0,-1.0,15,1,9,1.0,1,1,22.0,2012.0,0,174,0,0,2015
0,13090.0,-1.0,-1.0,14,0,9,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,13,6,9,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,12,5,9,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,11,4,9,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,10,3,9,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,9,2,9,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,8,1,9,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,7,0,9,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,6,6,9,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,5,5,9,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,4,4,9,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,3,3,9,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,2,2,9,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,1,1,9,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,31,0,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,30,6,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,29,5,8,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,28,4,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,27,3,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,26,2,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,25,1,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,24,0,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,23,6,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,22,5,8,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,21,4,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,20,3,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,19,2,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,18,1,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,17,0,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,16,6,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,15,5,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,14,4,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,13,3,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,12,2,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,11,1,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,10,0,8,1.0,0,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,9,6,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,8,5,8,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,7,4,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,6,3,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,5,2,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,4,1,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,3,0,8,1.0,1,1,22.0,2012.0,1,174,0,0,2015
0,13090.0,-1.0,-1.0,2,6,8,0.0,0,1,22.0,2012.0,0,174,0,1,2015
0,13090.0,-1.0,-1.0,1,5,8,1.0,0,1,22.0,2012.0,0,174,0,1,2015
0,4130.0,-1.0,-1.0,17,3,9,1.0,1,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,16,2,9,1.0,1,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,15,1,9,1.0,1,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,14,0,9,1.0,1,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,13,6,9,0.0,0,0,-1.0,-1.0,0,175,2,1,2015
0,4130.0,-1.0,-1.0,12,5,9,1.0,0,0,-1.0,-1.0,0,175,2,1,2015
0,4130.0,-1.0,-1.0,11,4,9,1.0,0,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,10,3,9,1.0,0,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,9,2,9,1.0,0,0,-1.0,-1.0,0,175,2,0,2015
0,4130.0,-1.0,-1.0,8,1,9,1.0,0,0,-1.0,-1.0,0,175,2,0,2015
